,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
22000,FL-250S-A4-44,500,express,0,64.73,250gsilk,bothsides,a4
10594,FL-400S-A6-44-[ML11],500,standard,2,55.85,400gmattlaminatedbothsides,bothsides,a6
19077,FL-400S-A6-44,500,saver,4,43.49,400gsilk,bothsides,a6
19078,FL-400S-A6-44,500,standard,2,45.77,400gsilk,bothsides,a6
13950,FL-350G-A5-40,500,saver,6,50.59,350ggloss,oneside,a5
1196,FL-400S-US-44-[ML11],500,standard,2,51.2,400gmattlaminatedbothsides,bothsides,us
13875,FL-140H-A7-40,500,saver,4,22.99,140goffset,oneside,a7
10593,FL-400S-A6-44-[ML11],500,saver,4,50.77,400gmattlaminatedbothsides,bothsides,a6
1197,FL-400S-US-44-[ML11],500,express,0,55.85,400gmattlaminatedbothsides,bothsides,us
10595,FL-400S-A6-44-[ML11],500,express,0,60.92,400gmattlaminatedbothsides,bothsides,a6
13952,FL-350G-A5-40,500,express,2,59.79,350ggloss,oneside,a5
1329,FL-135G-A6-40,500,standard,2,17.86,135ggloss,oneside,a6
1330,FL-135G-A6-40,500,express,0,19.65,135ggloss,oneside,a6
16,FL-340H-AL-44,500,standard,2,45.99,300goffset,bothsides,along
979,FL-400S-US-44-[GL11],500,express,0,55.85,400gglosslaminatedbothsides,bothsides,us
978,FL-400S-US-44-[GL11],500,standard,2,51.2,400gglosslaminatedbothsides,bothsides,us
20501,FL-400S-VG-40-[GL11],500,saver,4,92.94,400gglosslaminatedbothsides,oneside,carrelarge
13951,FL-350G-A5-40,500,standard,3,55.19,350ggloss,oneside,a5
13876,FL-140H-A7-40,500,standard,2,27.59,140goffset,oneside,a7
21998,FL-250S-A4-44,500,saver,4,53.94,250gsilk,bothsides,a4
16199,FL-135S-AL-44,500,express,0,40.47,135gsilk,bothsides,along
22444,FL-400S-AL-40,500,standard,2,34.49,400gsilk,oneside,along
22445,FL-400S-AL-40,500,express,0,39.09,400gsilk,oneside,along
8599,FL-135G-AL-44,500,saver,4,31.27,135ggloss,bothsides,along
8600,FL-135G-AL-44,500,standard,2,35.87,135ggloss,bothsides,along
8601,FL-135G-AL-44,500,express,0,40.47,135ggloss,bothsides,along
18223,FL-135S-VK-44,500,saver,4,17.86,135gsilk,bothsides,carresmall
18224,FL-135S-VK-44,500,standard,2,18.8,135gsilk,bothsides,carresmall
1328,FL-135G-A6-40,500,saver,4,16.97,135ggloss,oneside,a6
18225,FL-135S-VK-44,500,express,0,20.68,135gsilk,bothsides,carresmall
15,FL-340H-AL-44,500,saver,4,41.39,300goffset,bothsides,along
22443,FL-400S-AL-40,500,saver,4,29.89,400gsilk,oneside,along
16197,FL-135S-AL-44,500,saver,4,31.27,135gsilk,bothsides,along
16198,FL-135S-AL-44,500,standard,2,35.87,135gsilk,bothsides,along
12369,FL-250G-VK-44,500,standard,2,47.79,250ggloss,bothsides,carresmall
12370,FL-250G-VK-44,500,express,0,55.55,250ggloss,bothsides,carresmall
8617,FL-350G-VK-40,500,saver,6,33.11,350ggloss,oneside,carresmall
8618,FL-350G-VK-40,500,standard,3,37.71,350ggloss,oneside,carresmall
8619,FL-350G-VK-40,500,express,2,42.31,350ggloss,oneside,carresmall
13877,FL-140H-A7-40,500,express,0,32.19,140goffset,oneside,a7
977,FL-400S-US-44-[GL11],500,saver,4,46.54,400gglosslaminatedbothsides,bothsides,us
1938,FL-250G-AL-44,500,standard,2,33.11,250ggloss,bothsides,along
20502,FL-400S-VG-40-[GL11],500,standard,2,102.23,400gglosslaminatedbothsides,oneside,carrelarge
6897,FL-250S-XL-40,500,standard,2,45.07,250gsilk,oneside,xlong
14003,FL-135S-AL-40,500,express,0,33.57,135gsilk,oneside,along
6302,FL-170S-XL-40,500,express,0,45.53,170gsilk,oneside,xlong
6301,FL-170S-XL-40,500,standard,2,40.93,170gsilk,oneside,xlong
21030,FL-340H-A6-44,500,express,0,50.59,300goffset,bothsides,a6
21029,FL-340H-A6-44,500,standard,2,45.99,300goffset,bothsides,a6
21028,FL-340H-A6-44,500,saver,4,41.39,300goffset,bothsides,a6
5269,FL-135G-AL-40,500,express,0,33.57,135ggloss,oneside,along
13774,FL-170S-A7-44,500,express,0,22.62,170gsilk,bothsides,a7
5473,FL-170G-VG-44,500,saver,4,54.72,170ggloss,bothsides,carrelarge
13773,FL-170S-A7-44,500,standard,2,17.81,170gsilk,bothsides,a7
13772,FL-170S-A7-44,500,saver,4,16.06,170gsilk,bothsides,a7
5268,FL-135G-AL-40,500,standard,2,28.97,135ggloss,oneside,along
14014,FL-140H-A4-44,500,standard,2,94.75,140goffset,bothsides,a4
14015,FL-140H-A4-44,500,express,0,99.35,140goffset,bothsides,a4
5267,FL-135G-AL-40,500,saver,4,24.37,135ggloss,oneside,along
2744,FL-135S-US-40,500,express,0,22.24,135gsilk,oneside,us
2743,FL-135S-US-40,500,standard,2,20.22,135gsilk,oneside,us
2742,FL-135S-US-40,500,saver,4,19.21,135gsilk,oneside,us
14013,FL-140H-A4-44,500,saver,4,90.15,140goffset,bothsides,a4
14002,FL-135S-AL-40,500,standard,2,28.97,135gsilk,oneside,along
23304,FL-140H-VM-40,500,saver,4,40.93,140goffset,oneside,carremedium
23305,FL-140H-VM-40,500,standard,2,45.53,140goffset,oneside,carremedium
6896,FL-250S-XL-40,500,saver,4,40.47,250gsilk,oneside,xlong
8656,FL-400S-US-40-[ML11],500,saver,4,45.0,400gmattlaminatedbothsides,oneside,us
8657,FL-400S-US-40-[ML11],500,standard,2,49.5,400gmattlaminatedbothsides,oneside,us
8658,FL-400S-US-40-[ML11],500,express,0,54.01,400gmattlaminatedbothsides,oneside,us
4698,FL-250G-A4-44,500,express,0,95.78,250ggloss,bothsides,a4
4697,FL-250G-A4-44,500,standard,2,82.73,250ggloss,bothsides,a4
4696,FL-250G-A4-44,500,saver,4,70.31,250ggloss,bothsides,a4
20503,FL-400S-VG-40-[GL11],500,express,0,111.53,400gglosslaminatedbothsides,oneside,carrelarge
23334,FL-350G-XL-40,500,saver,6,50.59,350ggloss,oneside,xlong
19079,FL-400S-A6-44,500,express,0,52.99,400gsilk,bothsides,a6
17,FL-340H-AL-44,500,express,0,50.59,300goffset,bothsides,along
9781,FL-400S-VM-44,500,saver,4,32.71,400gsilk,bothsides,carremedium
9782,FL-400S-VM-44,500,standard,2,64.35,400gsilk,bothsides,carremedium
9783,FL-400S-VM-44,500,express,0,73.29,400gsilk,bothsides,carremedium
12258,FL-400S-A5-40-[GL11],500,express,0,66.42,400gglosslaminatedbothsides,oneside,a5
12257,FL-400S-A5-40-[GL11],500,standard,2,60.88,400gglosslaminatedbothsides,oneside,a5
12256,FL-400S-A5-40-[GL11],500,saver,4,55.35,400gglosslaminatedbothsides,oneside,a5
14001,FL-135S-AL-40,500,saver,4,24.37,135gsilk,oneside,along
23306,FL-140H-VM-40,500,express,0,50.59,140goffset,oneside,carremedium
6898,FL-250S-XL-40,500,express,0,49.67,250gsilk,oneside,xlong
8775,FL-170G-VM-40,500,standard,2,30.46,170ggloss,oneside,carremedium
1454,FL-250G-US-40,500,express,0,41.84,250ggloss,oneside,us
5716,FL-400S-VG-40,500,standard,2,75.57,400gsilk,oneside,carrelarge
23734,FL-140H-US-44,500,express,0,50.59,140goffset,bothsides,us
18658,FL-400S-A5-44-[GL11],500,saver,4,63.18,400gglosslaminatedbothsides,bothsides,a5
20779,FL-340H-A7-44,500,express,0,41.39,300goffset,bothsides,a7
20778,FL-340H-A7-44,500,standard,2,36.79,300goffset,bothsides,a7
18659,FL-400S-A5-44-[GL11],500,standard,2,69.5,400gglosslaminatedbothsides,bothsides,a5
18660,FL-400S-A5-44-[GL11],500,express,0,75.82,400gglosslaminatedbothsides,bothsides,a5
20777,FL-340H-A7-44,500,saver,4,32.19,300goffset,bothsides,a7
10800,FL-170G-A6-40,500,express,0,22.75,170ggloss,oneside,a6
22569,FL-135G-VM-40,500,express,0,28.34,135ggloss,oneside,carremedium
10799,FL-170G-A6-40,500,standard,2,20.68,170ggloss,oneside,a6
13002,FL-135G-US-40,500,express,0,22.24,135ggloss,oneside,us
13001,FL-135G-US-40,500,standard,2,20.22,135ggloss,oneside,us
3364,FL-400S-VG-44,500,saver,4,84.68,400gsilk,bothsides,carrelarge
13000,FL-135G-US-40,500,saver,4,19.21,135ggloss,oneside,us
22568,FL-135G-VM-40,500,standard,2,25.97,135ggloss,oneside,carremedium
16764,FL-140H-A4-40,500,express,0,74.51,140goffset,oneside,a4
16763,FL-140H-A4-40,500,standard,2,69.91,140goffset,oneside,a4
9227,FL-340H-A6-40,500,saver,4,34.49,300goffset,oneside,a6
9228,FL-340H-A6-40,500,standard,2,39.09,300goffset,oneside,a6
9229,FL-340H-A6-40,500,express,0,43.69,300goffset,oneside,a6
16762,FL-140H-A4-40,500,saver,4,65.31,140goffset,oneside,a4
19954,FL-340H-A4-44,500,express,0,118.67,300goffset,bothsides,a4
19953,FL-340H-A4-44,500,standard,2,103.95,300goffset,bothsides,a4
6610,FL-170G-US-44,500,express,0,26.13,170ggloss,bothsides,us
6609,FL-170G-US-44,500,standard,2,23.75,170ggloss,bothsides,us
1884,FL-135S-VM-40,500,standard,2,25.88,135gsilk,oneside,carremedium
10798,FL-170G-A6-40,500,saver,4,19.64,170ggloss,oneside,a6
1883,FL-135S-VM-40,500,saver,4,23.52,135gsilk,oneside,carremedium
3365,FL-400S-VG-44,500,standard,2,99.63,400gsilk,bothsides,carrelarge
533,FL-170H-A4-40,500,express,0,73.14,170goffset,oneside,a4
18876,FL-400S-AL-44,500,express,0,45.99,400gsilk,bothsides,along
18875,FL-400S-AL-44,500,standard,2,41.39,400gsilk,bothsides,along
9101,FL-135G-A4-40,500,saver,4,41.09,135ggloss,oneside,a4
9102,FL-135G-A4-40,500,standard,2,43.25,135ggloss,oneside,a4
9103,FL-135G-A4-40,500,express,0,47.58,135ggloss,oneside,a4
23733,FL-140H-US-44,500,standard,2,45.99,140goffset,bothsides,us
19836,FL-170H-A4-44,500,express,0,111.46,170goffset,bothsides,a4
18528,FL-340H-A7-40,500,saver,4,27.59,300goffset,oneside,a7
18529,FL-340H-A7-40,500,standard,2,32.19,300goffset,oneside,a7
18530,FL-340H-A7-40,500,express,0,36.79,300goffset,oneside,a7
22057,FL-350G-A5-44,500,saver,6,66.23,350ggloss,bothsides,a5
22058,FL-350G-A5-44,500,standard,3,70.83,350ggloss,bothsides,a5
3366,FL-400S-VG-44,500,express,0,112.79,400gsilk,bothsides,carrelarge
12641,FL-135G-A6-44,500,saver,4,16.96,135ggloss,bothsides,a6
22059,FL-350G-A5-44,500,express,2,75.43,350ggloss,bothsides,a5
12643,FL-135G-A6-44,500,express,0,20.11,135ggloss,bothsides,a6
18874,FL-400S-AL-44,500,saver,4,36.79,400gsilk,bothsides,along
16532,FL-135G-VK-40,500,saver,4,16.97,135ggloss,oneside,carresmall
13107,FL-400S-XL-44-[ML11],500,express,0,94.75,400gmattlaminatedbothsides,bothsides,xlong
13106,FL-400S-XL-44-[ML11],500,standard,2,90.15,400gmattlaminatedbothsides,bothsides,xlong
9495,FL-400S-VM-44-[GL11],500,express,0,82.25,400gglosslaminatedbothsides,bothsides,carremedium
9494,FL-400S-VM-44-[GL11],500,standard,2,75.39,400gglosslaminatedbothsides,bothsides,carremedium
13105,FL-400S-XL-44-[ML11],500,saver,4,85.55,400gmattlaminatedbothsides,bothsides,xlong
9493,FL-400S-VM-44-[GL11],500,saver,4,68.54,400gglosslaminatedbothsides,bothsides,carremedium
16533,FL-135G-VK-40,500,standard,2,17.86,135ggloss,oneside,carresmall
16534,FL-135G-VK-40,500,express,0,19.65,135ggloss,oneside,carresmall
12642,FL-135G-A6-44,500,standard,2,18.8,135ggloss,bothsides,a6
1885,FL-135S-VM-40,500,express,0,28.23,135gsilk,oneside,carremedium
6608,FL-170G-US-44,500,saver,4,22.56,170ggloss,bothsides,us
172,FL-340H-AL-40,500,saver,4,34.49,300goffset,oneside,along
2377,FL-170H-XL-40,500,standard,2,46.91,170goffset,oneside,xlong
2376,FL-170H-XL-40,500,saver,4,41.85,170goffset,oneside,xlong
1225,FL-170G-VG-40,500,saver,4,44.72,170ggloss,oneside,carrelarge
22090,FL-340H-VG-40,500,saver,4,88.31,300goffset,oneside,carrelarge
22091,FL-340H-VG-40,500,standard,2,92.91,300goffset,oneside,carrelarge
18685,FL-400S-XL-44-[GL11],500,saver,4,85.55,400gglosslaminatedbothsides,bothsides,xlong
18686,FL-400S-XL-44-[GL11],500,standard,2,90.15,400gglosslaminatedbothsides,bothsides,xlong
18687,FL-400S-XL-44-[GL11],500,express,0,94.75,400gglosslaminatedbothsides,bothsides,xlong
22092,FL-340H-VG-40,500,express,0,97.51,300goffset,oneside,carrelarge
289,FL-135G-A4-44,500,express,0,50.08,135ggloss,bothsides,a4
288,FL-135G-A4-44,500,standard,2,45.53,135ggloss,bothsides,a4
1226,FL-170G-VG-40,500,standard,2,52.49,170ggloss,oneside,carrelarge
2378,FL-170H-XL-40,500,express,0,51.51,170goffset,oneside,xlong
1227,FL-170G-VG-40,500,express,0,57.26,170ggloss,oneside,carrelarge
20666,FL-340H-VK-44,500,standard,2,45.99,300goffset,bothsides,carresmall
16720,FL-250G-XL-40,500,saver,4,40.47,250ggloss,oneside,xlong
16721,FL-250G-XL-40,500,standard,2,45.07,250ggloss,oneside,xlong
16722,FL-250G-XL-40,500,express,0,49.67,250ggloss,oneside,xlong
20667,FL-340H-VK-44,500,express,0,50.59,300goffset,bothsides,carresmall
4582,FL-135G-US-44,500,standard,2,21.28,135ggloss,bothsides,us
9369,FL-400S-VK-44,500,saver,4,51.14,400gsilk,bothsides,carresmall
9370,FL-400S-VK-44,500,standard,2,53.82,400gsilk,bothsides,carresmall
9371,FL-400S-VK-44,500,express,0,62.32,400gsilk,bothsides,carresmall
4581,FL-135G-US-44,500,saver,4,20.68,135ggloss,bothsides,us
3103,FL-170S-AL-40,500,express,0,34.49,170gsilk,oneside,along
287,FL-135G-A4-44,500,saver,4,41.07,135ggloss,bothsides,a4
20665,FL-340H-VK-44,500,saver,4,41.39,300goffset,bothsides,carresmall
19952,FL-340H-A4-44,500,saver,4,99.35,300goffset,bothsides,a4
9335,FL-170G-US-40,500,express,0,24.82,170ggloss,oneside,us
9333,FL-170G-US-40,500,saver,4,21.43,170ggloss,oneside,us
22567,FL-135G-VM-40,500,saver,4,23.61,135ggloss,oneside,carremedium
4523,FL-135S-A7-40,500,saver,4,14.74,135gsilk,oneside,a7
4524,FL-135S-A7-40,500,standard,2,15.51,135gsilk,oneside,a7
4525,FL-135S-A7-40,500,express,0,17.07,135gsilk,oneside,a7
22787,FL-400S-XL-40,500,express,0,55.19,400gsilk,oneside,xlong
4583,FL-135G-US-44,500,express,0,23.4,135ggloss,bothsides,us
10730,FL-170H-VK-44,500,saver,4,22.99,170goffset,bothsides,carresmall
20691,FL-400S-US-40,500,express,0,46.21,400gsilk,oneside,us
10731,FL-170H-VK-44,500,standard,2,27.59,170goffset,bothsides,carresmall
10732,FL-170H-VK-44,500,express,0,34.95,170goffset,bothsides,carresmall
20690,FL-400S-US-40,500,standard,2,42.36,400gsilk,oneside,us
20689,FL-400S-US-40,500,saver,4,34.81,400gsilk,oneside,us
9334,FL-170G-US-40,500,standard,2,22.56,170ggloss,oneside,us
12947,FL-350G-US-44,500,express,2,57.95,350ggloss,bothsides,us
12945,FL-350G-US-44,500,saver,6,48.75,350ggloss,bothsides,us
22786,FL-400S-XL-40,500,standard,2,50.59,400gsilk,oneside,xlong
12721,FL-135G-A5-44,500,saver,4,26.78,135ggloss,bothsides,a5
1862,FL-250S-A5-40,500,saver,4,30.48,250gsilk,oneside,a5
1863,FL-250S-A5-40,500,standard,2,35.29,250gsilk,oneside,a5
1864,FL-250S-A5-40,500,express,0,38.5,250gsilk,oneside,a5
12722,FL-135G-A5-44,500,standard,2,29.69,135ggloss,bothsides,a5
12723,FL-135G-A5-44,500,express,0,32.66,135ggloss,bothsides,a5
12929,FL-400S-VM-44-[ML11],500,express,0,82.25,400gmattlaminatedbothsides,bothsides,carremedium
12928,FL-400S-VM-44-[ML11],500,standard,2,75.39,400gmattlaminatedbothsides,bothsides,carremedium
12927,FL-400S-VM-44-[ML11],500,saver,4,68.54,400gmattlaminatedbothsides,bothsides,carremedium
22785,FL-400S-XL-40,500,saver,4,45.53,400gsilk,oneside,xlong
12946,FL-350G-US-44,500,standard,3,53.35,350ggloss,bothsides,us
3125,FL-350G-A7-40,500,saver,6,26.21,350ggloss,oneside,a7
13275,FL-400S-US-44,500,saver,4,33.74,400gsilk,bothsides,us
13276,FL-400S-US-44,500,standard,2,44.06,400gsilk,bothsides,us
20924,FL-170G-A5-44,500,express,0,43.58,170ggloss,bothsides,a5
20923,FL-170G-A5-44,500,standard,2,34.12,170ggloss,bothsides,a5
20922,FL-170G-A5-44,500,saver,4,30.87,170ggloss,bothsides,a5
19984,FL-400S-VK-40-[ML11],500,saver,4,66.38,400gmattlaminatedbothsides,oneside,carresmall
10937,FL-170H-VM-44,500,express,0,53.35,170goffset,bothsides,carremedium
10936,FL-170H-VM-44,500,standard,2,40.01,170goffset,bothsides,carremedium
10935,FL-170H-VM-44,500,saver,4,35.41,170goffset,bothsides,carremedium
20537,FL-250S-A4-40,500,saver,4,47.86,250gsilk,oneside,a4
18364,FL-340H-VM-44,500,saver,4,66.23,300goffset,bothsides,carremedium
18365,FL-340H-VM-44,500,standard,2,70.83,300goffset,bothsides,carremedium
18366,FL-340H-VM-44,500,express,0,75.43,300goffset,bothsides,carremedium
20538,FL-250S-A4-40,500,standard,2,55.95,250gsilk,oneside,a4
22135,FL-140H-XL-40,500,saver,4,40.93,140goffset,oneside,xlong
20539,FL-250S-A4-40,500,express,0,61.03,250gsilk,oneside,a4
9597,FL-250S-A7-40,500,standard,2,24.61,250gsilk,oneside,a7
12209,FL-170S-A4-44,500,standard,2,55.19,170gsilk,bothsides,a4
18388,FL-340H-VK-40,500,saver,4,34.49,300goffset,oneside,carresmall
18389,FL-340H-VK-40,500,standard,2,39.09,300goffset,oneside,carresmall
18390,FL-340H-VK-40,500,express,0,43.69,300goffset,oneside,carresmall
23732,FL-140H-US-44,500,saver,4,41.39,140goffset,bothsides,us
16432,FL-250G-A7-40,500,saver,4,16.95,250ggloss,oneside,a7
16433,FL-250G-A7-40,500,standard,2,18.65,250ggloss,oneside,a7
9596,FL-250S-A7-40,500,saver,4,22.37,250gsilk,oneside,a7
19834,FL-170H-A4-44,500,saver,4,85.75,170goffset,bothsides,a4
16434,FL-250G-A7-40,500,express,0,21.59,250ggloss,oneside,a7
3381,FL-400S-A4-40,500,express,0,95.04,400gsilk,oneside,a4
9598,FL-250S-A7-40,500,express,0,26.98,250gsilk,oneside,a7
3380,FL-400S-A4-40,500,standard,2,87.12,400gsilk,oneside,a4
22136,FL-140H-XL-40,500,standard,2,45.53,140goffset,oneside,xlong
19985,FL-400S-VK-40-[ML11],500,standard,2,69.86,400gmattlaminatedbothsides,oneside,carresmall
5715,FL-400S-VG-40,500,saver,4,64.23,400gsilk,oneside,carrelarge
19816,FL-350G-VK-44,500,saver,6,40.93,350ggloss,bothsides,carresmall
4308,FL-135G-VG-44,500,saver,4,37.69,135ggloss,bothsides,carrelarge
4309,FL-135G-VG-44,500,standard,2,41.46,135ggloss,bothsides,carrelarge
19817,FL-350G-VK-44,500,standard,3,45.53,350ggloss,bothsides,carresmall
19818,FL-350G-VK-44,500,express,2,50.59,350ggloss,bothsides,carresmall
865,FL-170H-US-44,500,saver,4,41.41,170goffset,bothsides,us
2907,FL-400S-AL-44-[ML11],500,saver,4,52.43,400gmattlaminatedbothsides,bothsides,along
4310,FL-135G-VG-44,500,express,0,63.58,135ggloss,bothsides,carrelarge
13650,FL-250S-A5-44,500,express,0,40.47,250gsilk,bothsides,a5
13649,FL-250S-A5-44,500,standard,2,37.1,250gsilk,bothsides,a5
13648,FL-250S-A5-44,500,saver,4,33.73,250gsilk,bothsides,a5
22137,FL-140H-XL-40,500,express,0,50.59,140goffset,oneside,xlong
16921,FL-170H-A5-40,500,standard,2,48.45,170goffset,oneside,a5
12525,FL-140H-A7-44,500,saver,4,27.59,140goffset,bothsides,a7
12526,FL-140H-A7-44,500,standard,2,32.19,140goffset,bothsides,a7
16365,FL-140H-VK-44,500,saver,4,28.51,140goffset,bothsides,carresmall
16366,FL-140H-VK-44,500,standard,2,33.11,140goffset,bothsides,carresmall
12527,FL-140H-A7-44,500,express,0,36.79,140goffset,bothsides,a7
2908,FL-400S-AL-44-[ML11],500,standard,2,57.03,400gmattlaminatedbothsides,bothsides,along
2909,FL-400S-AL-44-[ML11],500,express,0,61.63,400gmattlaminatedbothsides,bothsides,along
22031,FL-340H-A5-40,500,saver,4,52.43,300goffset,oneside,a5
22032,FL-340H-A5-40,500,standard,2,57.03,300goffset,oneside,a5
22033,FL-340H-A5-40,500,express,0,61.63,300goffset,oneside,a5
16367,FL-140H-VK-44,500,express,0,37.71,140goffset,bothsides,carresmall
19986,FL-400S-VK-40-[ML11],500,express,0,80.88,400gmattlaminatedbothsides,oneside,carresmall
16920,FL-170H-A5-40,500,saver,4,43.73,170goffset,oneside,a5
3127,FL-350G-A7-40,500,express,2,35.41,350ggloss,oneside,a7
3126,FL-350G-A7-40,500,standard,3,30.81,350ggloss,oneside,a7
866,FL-170H-US-44,500,standard,2,45.88,170goffset,bothsides,us
4409,FL-170S-A5-44,500,express,0,36.92,170gsilk,bothsides,a5
6681,FL-140H-VK-40,500,saver,4,27.13,140goffset,oneside,carresmall
6431,FL-135G-VK-44,500,standard,2,18.8,135ggloss,bothsides,carresmall
6432,FL-135G-VK-44,500,express,0,20.68,135ggloss,bothsides,carresmall
9058,FL-170G-A7-40,500,saver,4,15.08,170ggloss,oneside,a7
9059,FL-170G-A7-40,500,standard,2,16.92,170ggloss,oneside,a7
9060,FL-170G-A7-40,500,express,0,18.61,170ggloss,oneside,a7
134,FL-400S-A4-44-[GL11],500,standard,2,125.73,400gglosslaminatedbothsides,bothsides,a4
133,FL-400S-A4-44-[GL11],500,saver,4,114.3,400gglosslaminatedbothsides,bothsides,a4
13398,FL-400S-A5-40-[ML11],500,express,0,66.42,400gmattlaminatedbothsides,oneside,a5
13397,FL-400S-A5-40-[ML11],500,standard,2,60.88,400gmattlaminatedbothsides,oneside,a5
13396,FL-400S-A5-40-[ML11],500,saver,4,55.35,400gmattlaminatedbothsides,oneside,a5
4408,FL-170S-A5-44,500,standard,2,33.84,170gsilk,bothsides,a5
18409,FL-250S-A6-44,500,saver,4,28.57,250gsilk,bothsides,a6
18411,FL-250S-A6-44,500,express,0,34.29,250gsilk,bothsides,a6
23138,FL-400S-XL-44,500,saver,4,57.95,400gsilk,bothsides,xlong
23139,FL-400S-XL-44,500,standard,2,62.55,400gsilk,bothsides,xlong
23140,FL-400S-XL-44,500,express,0,67.15,400gsilk,bothsides,xlong
531,FL-170H-A4-40,500,saver,4,63.07,170goffset,oneside,a4
532,FL-170H-A4-40,500,standard,2,69.89,170goffset,oneside,a4
12597,FL-140H-US-40,500,saver,4,31.73,140goffset,oneside,us
12598,FL-140H-US-40,500,standard,2,36.33,140goffset,oneside,us
12599,FL-140H-US-40,500,express,0,40.93,140goffset,oneside,us
10886,FL-350G-VG-44,500,saver,6,114.99,350ggloss,bothsides,carrelarge
19835,FL-170H-A4-44,500,standard,2,95.01,170goffset,bothsides,a4
13277,FL-400S-US-44,500,express,0,48.06,400gsilk,bothsides,us
18410,FL-250S-A6-44,500,standard,2,31.43,250gsilk,bothsides,a6
4407,FL-170S-A5-44,500,saver,4,30.76,170gsilk,bothsides,a5
6682,FL-140H-VK-40,500,standard,2,31.73,140goffset,oneside,carresmall
20870,FL-250G-VG-44,500,saver,4,66.79,250ggloss,bothsides,carrelarge
867,FL-170H-US-44,500,express,0,52.78,170goffset,bothsides,us
3379,FL-400S-A4-40,500,saver,4,79.19,400gsilk,oneside,a4
8962,FL-400S-VG-40-[ML11],500,saver,4,92.94,400gmattlaminatedbothsides,oneside,carrelarge
8963,FL-400S-VG-40-[ML11],500,standard,2,102.23,400gmattlaminatedbothsides,oneside,carrelarge
8964,FL-400S-VG-40-[ML11],500,express,0,111.53,400gmattlaminatedbothsides,oneside,carrelarge
13434,FL-400S-A5-40,500,express,0,54.73,400gsilk,oneside,a5
13433,FL-400S-A5-40,500,standard,2,50.17,400gsilk,oneside,a5
13432,FL-400S-A5-40,500,saver,4,45.61,400gsilk,oneside,a5
5672,FL-135S-VG-40,500,express,0,44.4,135gsilk,oneside,carrelarge
5671,FL-135S-VG-40,500,standard,2,40.7,135gsilk,oneside,carrelarge
5670,FL-135S-VG-40,500,saver,4,37.0,135gsilk,oneside,carrelarge
6710,FL-400S-VK-40,500,express,0,52.26,400gsilk,oneside,carresmall
6709,FL-400S-VK-40,500,standard,2,45.13,400gsilk,oneside,carresmall
6708,FL-400S-VK-40,500,saver,4,42.88,400gsilk,oneside,carresmall
10888,FL-350G-VG-44,500,express,0,136.15,350ggloss,bothsides,carrelarge
10887,FL-350G-VG-44,500,standard,3,120.51,350ggloss,bothsides,carrelarge
5657,FL-135S-A5-40,500,express,0,33.4,135gsilk,oneside,a5
5656,FL-135S-A5-40,500,standard,2,29.86,135gsilk,oneside,a5
135,FL-400S-A4-44-[GL11],500,express,0,133.74,400gglosslaminatedbothsides,bothsides,a4
