,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
781,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-614-656-453-557-EXPRESS
782,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,17.13,1,FLY-561-661-558-561-EXPRESS
783,200,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,28.22,1,FLY-527-519-549-523-EXPRESS
784,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-506-554-607-507-EXPRESS
785,200,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,18.27,2,FLY-569-513-607-564-EXPRESS
786,200,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,19.36,2,FLY-546-601-601-555-EXPRESS
787,200,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,17.86,1,FLY-473-615-513-661-EXPRESS
788,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,73.15,1,FLY-559-497-514-462-EXPRESS
789,200,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,26.81,1,FLY-559-699-613-611-EXPRESS
790,200,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,26.12,2,FLY-567-666-644-514-EXPRESS
791,200,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,18.39,2,FLY-696-612-513-616-EXPRESS
792,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,22.99,1,FLY-606-700-564-563-EXPRESS
793,200,0.0,A5,300gsm Art Board Coated,None,Single Sided,,32.76,1,FLY-466-701-515-519-EXPRESS
794,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-466-563-520-505-EXPRESS
795,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,19.86,1,FLY-543-472-525-562-EXPRESS
796,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,16.39,1,FLY-619-694-464-473-EXPRESS
797,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,22.99,1,FLY-519-505-603-518-EXPRESS
801,200,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,73.15,1,FLY-600-652-559-418-EXPRESS
802,200,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,29.38,2,FLY-520-565-521-515-EXPRESS
803,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,17.25,1,FLY-510-660-562-561-EXPRESS
804,200,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-605-653-555-522-EXPRESS
805,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,21.84,1,FLY-698-715-508-600-EXPRESS
807,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,22.99,1,FLY-405-508-523-603-EXPRESS
809,200,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,22.84,1,FLY-460-510-563-650-EXPRESS
810,200,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,54.34,2,FLY-653-525-608-523-EXPRESS
811,200,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,69.5,1,FLY-514-561-525-612-EXPRESS
812,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,22.99,1,FLY-513-607-622-594-EXPRESS
813,200,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,1,FLY-459-460-602-517-EXPRESS
814,200,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,19.34,1,FLY-519-612-566-654-EXPRESS
815,200,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,35.74,1,FLY-565-606-600-651-EXPRESS
816,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,36.73,2,FLY-601-607-609-608-EXPRESS
817,200,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,39.71,1,FLY-458-559-606-423-EXPRESS
819,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,34.75,1,FLY-610-562-605-516-EXPRESS
820,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,36.58,1,FLY-608-511-549-465-EXPRESS
821,200,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,18.37,1,FLY-657-602-552-650-EXPRESS
822,200,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,35.74,1,FLY-608-603-467-564-EXPRESS
823,200,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,67.92,2,FLY-462-603-607-656-EXPRESS
824,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-572-609-553-554-EXPRESS
826,200,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,17.86,1,FLY-515-565-509-421-EXPRESS
827,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-479-705-617-562-EXPRESS
828,200,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,16.39,1,FLY-553-613-506-657-EXPRESS
829,200,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,18.81,1,FLY-555-651-469-510-EXPRESS
830,200,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,24.82,2,FLY-559-465-507-463-EXPRESS
831,200,0.0,A4,300gsm Art Board Coated,None,Single Sided,,39.71,1,FLY-550-608-599-516-EXPRESS
833,200,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,36.58,1,FLY-658-565-525-469-EXPRESS
834,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,20.9,1,FLY-509-515-644-514-EXPRESS
835,200,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,73.15,1,FLY-475-700-701-515-EXPRESS
836,200,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,26.81,1,FLY-699-606-565-557-EXPRESS
837,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,38.66,2,FLY-516-600-653-599-EXPRESS
839,200,0.2,A3,300gsm Art Board Coated,None,Single Sided,,69.5,1,FLY-699-516-565-577-EXPRESS
840,200,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,24.04,1,FLY-520-614-516-651-EXPRESS
841,200,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-529-515-554-610-EXPRESS
842,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,18.03,1,FLY-500-562-558-563-EXPRESS
843,200,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,41.8,1,FLY-697-609-600-557-EXPRESS
844,200,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,69.5,1,FLY-601-547-654-469-EXPRESS
845,200,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,38.66,2,FLY-535-606-521-515-EXPRESS
847,200,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-520-556-554-566-EXPRESS
848,200,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,15.49,2,FLY-665-709-560-606-EXPRESS
850,200,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,26.12,1,FLY-565-515-598-512-EXPRESS
851,200,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,1,FLY-651-559-556-596-EXPRESS
852,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,69.5,1,FLY-463-599-525-650-EXPRESS
853,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,17.86,1,FLY-513-562-602-563-EXPRESS
855,200,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-470-519-612-518-EXPRESS
856,200,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,18.03,1,FLY-427-575-563-517-EXPRESS
858,200,0.0,A5,300gsm Art Board Coated,None,Double Sided,,34.48,1,FLY-565-564-512-569-EXPRESS
859,200,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,49.63,1,FLY-466-600-516-467-EXPRESS
860,200,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,22.84,2,FLY-554-615-567-604-EXPRESS
861,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,17.86,1,FLY-474-708-604-652-EXPRESS
862,200,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-507-621-528-659-EXPRESS
863,200,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,15.39,1,FLY-662-658-660-553-EXPRESS
864,200,0.0,A4,300gsm Art Board Coated,None,Double Sided,,41.8,1,FLY-515-606-707-604-EXPRESS
865,200,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,55.38,1,FLY-652-540-557-656-EXPRESS
866,200,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-498-661-556-469-EXPRESS
867,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-515-610-523-493-EXPRESS
868,200,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-559-569-613-566-EXPRESS
869,200,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,39.71,1,FLY-508-612-611-702-EXPRESS
870,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,21.84,1,FLY-561-556-555-699-EXPRESS
871,200,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,,105.64,1,FLY-513-549-508-562-EXPRESS
872,200,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,17.13,1,FLY-563-655-515-563-EXPRESS
874,200,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,26.12,1,FLY-481-569-514-568-EXPRESS
875,200,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,34.48,1,FLY-615-560-513-413-EXPRESS
876,200,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,36.73,2,FLY-606-563-558-465-EXPRESS
877,200,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,64.53,2,FLY-689-461-464-565-EXPRESS
878,200,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,24.82,1,FLY-515-526-479-512-EXPRESS
879,200,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,31.77,1,FLY-645-614-556-656-EXPRESS
880,200,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,41.8,1,FLY-659-662-515-599-EXPRESS
882,200,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,19.86,1,FLY-604-645-568-602-EXPRESS
885,200,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,17.13,1,FLY-512-620-573-470-EXPRESS
887,200,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,21.84,1,FLY-646-566-513-514-EXPRESS
888,200,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,28.22,1,FLY-611-505-479-573-EXPRESS
889,200,0.0,A6,300gsm Art Board Coated,None,Double Sided,,22.99,1,FLY-616-510-520-657-EXPRESS
890,200,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,28.22,1,FLY-609-508-560-505-EXPRESS
892,200,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,18.03,1,FLY-551-516-514-652-EXPRESS
893,200,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,32.76,1,FLY-510-623-603-607-EXPRESS
894,200,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-512-552-606-524-EXPRESS
895,200,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,16.19,1,FLY-609-553-609-462-EXPRESS
896,200,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,39.71,1,FLY-702-614-473-603-EXPRESS
897,200,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,22.99,2,FLY-556-604-569-542-EXPRESS
898,200,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,27.8,1,FLY-649-568-645-610-EXPRESS
899,200,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,52.61,1,FLY-569-562-466-614-EXPRESS
900,250,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,18.81,2,FLY-462-558-560-613-EXPRESS
904,250,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,19.86,1,FLY-651-559-556-596-EXPRESS
906,250,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,24.82,1,FLY-515-610-523-493-EXPRESS
907,250,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,23.33,2,FLY-554-615-567-604-EXPRESS
910,250,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,31.77,2,FLY-561-511-476-552-EXPRESS
911,250,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-546-601-601-555-EXPRESS
914,250,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,17.38,1,FLY-649-529-558-466-EXPRESS
917,250,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,19.86,1,FLY-519-612-566-654-EXPRESS
921,250,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,23.52,2,FLY-611-551-613-514-EXPRESS
923,250,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,69.5,2,FLY-689-461-464-565-EXPRESS
925,250,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,37.73,2,FLY-606-563-558-465-EXPRESS
928,250,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,16.46,1,FLY-609-553-609-462-EXPRESS
929,250,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,17.86,2,FLY-704-461-567-565-EXPRESS
930,250,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,30.18,2,FLY-506-518-610-467-EXPRESS
931,250,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,28.22,2,FLY-563-563-578-564-EXPRESS
933,250,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,19.86,1,FLY-645-577-696-648-EXPRESS
934,250,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,18.28,1,FLY-427-575-563-517-EXPRESS
935,250,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,1,FLY-474-708-604-652-EXPRESS
937,250,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,24.82,1,FLY-561-556-555-699-EXPRESS
938,250,0.2,A7,300gsm Art Board Coated,None,Double Sided,,19.86,1,FLY-461-565-472-656-EXPRESS
939,250,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,64.53,1,FLY-569-562-466-614-EXPRESS
944,250,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,23.83,1,FLY-460-510-563-650-EXPRESS
945,250,0.2,A7,300gsm Art Board Coated,None,Single Sided,,18.86,1,FLY-655-517-515-527-EXPRESS
946,250,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,18.86,1,FLY-608-704-510-564-EXPRESS
950,250,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,41.69,1,FLY-608-603-467-564-EXPRESS
951,250,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,41.69,1,FLY-564-657-573-525-EXPRESS
952,250,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,73.15,2,FLY-462-603-607-656-EXPRESS
953,250,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,39.71,2,FLY-516-600-653-599-EXPRESS
954,250,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,16.87,1,FLY-553-613-506-657-EXPRESS
956,250,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,21.94,1,FLY-509-515-644-514-EXPRESS
958,250,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,,114.52,1,FLY-560-656-562-519-EXPRESS
961,250,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,62.7,1,FLY-459-460-602-517-EXPRESS
962,250,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,25.08,1,FLY-520-614-516-651-EXPRESS
963,250,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,83.6,1,FLY-559-497-514-462-EXPRESS
964,250,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,24.82,1,FLY-569-565-651-515-EXPRESS
965,250,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,26.81,1,FLY-430-572-561-610-EXPRESS
966,250,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,20.84,1,FLY-543-472-525-562-EXPRESS
968,250,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,28.22,1,FLY-565-515-598-512-EXPRESS
969,250,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,28.22,2,FLY-567-666-644-514-EXPRESS
970,250,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,19.86,1,FLY-510-649-513-464-EXPRESS
971,250,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,1,FLY-513-562-602-563-EXPRESS
972,250,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,39.71,1,FLY-559-569-613-566-EXPRESS
973,250,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,36.73,1,FLY-510-623-603-607-EXPRESS
974,250,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,54.6,1,FLY-508-612-611-702-EXPRESS
975,250,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,20.9,1,FLY-604-645-568-602-EXPRESS
977,250,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,59.56,1,FLY-466-600-516-467-EXPRESS
978,250,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-481-569-514-568-EXPRESS
981,250,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,18.86,1,FLY-473-615-513-661-EXPRESS
982,250,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,39.71,1,FLY-658-565-525-469-EXPRESS
984,250,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,44.67,1,FLY-458-559-606-423-EXPRESS
986,250,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,79.42,1,FLY-601-547-654-469-EXPRESS
987,250,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,37.73,2,FLY-601-607-609-608-EXPRESS
989,250,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,37.73,1,FLY-610-562-605-516-EXPRESS
990,250,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,19.86,1,FLY-555-651-469-510-EXPRESS
991,250,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,18.86,1,FLY-515-565-509-421-EXPRESS
992,250,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,83.6,1,FLY-475-700-701-515-EXPRESS
994,250,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,23.52,2,FLY-556-604-569-542-EXPRESS
995,250,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,25.81,1,FLY-646-566-513-514-EXPRESS
996,250,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-611-505-479-573-EXPRESS
997,250,0.0,A5,300gsm Art Board Coated,None,Single Sided,,36.73,1,FLY-466-701-515-519-EXPRESS
998,250,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-527-519-549-523-EXPRESS
999,250,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,58.52,2,FLY-653-525-608-523-EXPRESS
1000,250,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-518-560-458-516-EXPRESS
1001,250,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-699-606-565-557-EXPRESS
1002,250,0.2,A3,300gsm Art Board Coated,None,Single Sided,,79.42,1,FLY-699-516-565-577-EXPRESS
1003,250,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,26.12,1,FLY-513-607-622-594-EXPRESS
1005,250,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,18.28,1,FLY-500-562-558-563-EXPRESS
1007,250,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,26.81,2,FLY-559-465-507-463-EXPRESS
1008,250,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,18.86,1,FLY-657-602-552-650-EXPRESS
1009,250,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,81.41,1,FLY-514-561-525-612-EXPRESS
1010,250,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,39.71,1,FLY-608-511-549-465-EXPRESS
1012,250,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,24.82,1,FLY-614-656-453-557-EXPRESS
1013,250,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,19.65,2,FLY-596-707-472-648-EXPRESS
1015,250,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,41.69,1,FLY-565-606-600-651-EXPRESS
1016,250,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,41.8,1,FLY-572-609-553-554-EXPRESS
1018,250,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,41.8,1,FLY-529-515-554-610-EXPRESS
1020,250,0.0,A4,300gsm Art Board Coated,None,Single Sided,,54.6,1,FLY-550-608-599-516-EXPRESS
1023,250,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,39.71,1,FLY-506-554-607-507-EXPRESS
1024,250,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,18.81,2,FLY-696-612-513-616-EXPRESS
1025,250,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,25.08,1,FLY-519-505-603-518-EXPRESS
1028,250,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,22.34,2,FLY-663-694-473-564-EXPRESS
1029,250,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-610-608-616-563-EXPRESS
1032,250,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,64.53,1,FLY-468-460-461-614-EXPRESS
1034,250,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,21.94,1,FLY-562-706-529-476-EXPRESS
1035,250,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,31.77,2,FLY-464-616-515-520-EXPRESS
1038,250,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,19.86,1,FLY-693-514-565-564-EXPRESS
1039,250,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,31.35,1,FLY-610-557-699-506-EXPRESS
1040,250,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,16.72,2,FLY-519-612-554-521-EXPRESS
1041,250,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,18.86,1,FLY-647-603-648-602-EXPRESS
1044,250,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,20.84,1,FLY-605-600-601-606-EXPRESS
1046,250,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,36.58,1,FLY-620-571-561-469-EXPRESS
1047,250,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,27.17,1,FLY-520-756-701-608-EXPRESS
1049,250,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-528-569-603-472-EXPRESS
1050,250,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,20.9,1,FLY-558-606-515-560-EXPRESS
1051,250,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-559-699-613-611-EXPRESS
1052,250,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,18.86,1,FLY-453-522-524-458-EXPRESS
1055,250,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,30.18,2,FLY-520-565-521-515-EXPRESS
1056,250,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,22.57,2,FLY-605-653-555-522-EXPRESS
1058,250,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,64.53,1,FLY-451-609-656-609-EXPRESS
1059,250,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,26.12,1,FLY-513-464-462-503-EXPRESS
1060,250,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,79.42,1,FLY-463-599-525-650-EXPRESS
1061,250,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,34.75,1,FLY-645-614-556-656-EXPRESS
1063,250,0.0,A6,300gsm Art Board Coated,None,Double Sided,,25.08,1,FLY-616-510-520-657-EXPRESS
1064,250,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,44.67,1,FLY-702-614-473-603-EXPRESS
1065,250,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,57.48,1,FLY-555-609-514-509-EXPRESS
1066,250,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,17.38,1,FLY-563-655-515-563-EXPRESS
