,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
17805,FL-340H-US-44,25,standard,2,20.23,300goffset,bothsides,us
8171,FL-250G-A5-44,25,express,0,21.14,250ggloss,bothsides,a5
8170,FL-250G-A5-44,25,standard,2,18.25,250ggloss,bothsides,a5
8169,FL-250G-A5-44,25,saver,4,17.34,250ggloss,bothsides,a5
17871,FL-135G-US-40,25,express,0,17.53,135ggloss,oneside,us
4134,FL-340H-A5-44,25,saver,4,16.55,300goffset,bothsides,a5
4135,FL-340H-A5-44,25,standard,2,21.15,300goffset,bothsides,a5
4136,FL-340H-A5-44,25,express,0,25.75,300goffset,bothsides,a5
8351,FL-350G-AL-40,25,express,2,23.45,350ggloss,oneside,along
8350,FL-350G-AL-40,25,standard,3,18.85,350ggloss,oneside,along
17870,FL-135G-US-40,25,standard,2,15.15,135ggloss,oneside,us
17869,FL-135G-US-40,25,saver,4,14.39,135ggloss,oneside,us
17862,FL-350G-US-44,25,express,2,24.83,350ggloss,bothsides,us
17861,FL-350G-US-44,25,standard,3,20.23,350ggloss,bothsides,us
17860,FL-350G-US-44,25,saver,6,15.45,350ggloss,bothsides,us
8349,FL-350G-AL-40,25,saver,6,14.25,350ggloss,oneside,along
4231,FL-250S-XL-44,25,saver,4,15.91,250gsilk,bothsides,xlong
4737,FL-400S-A5-40-[GL11],25,standard,2,27.99,400gglosslaminatedbothsides,oneside,a5
4232,FL-250S-XL-44,25,standard,2,20.69,250gsilk,bothsides,xlong
17486,FL-400S-VK-44-[GL11],25,saver,4,32.79,400gglosslaminatedbothsides,bothsides,carresmall
17487,FL-400S-VK-44-[GL11],25,standard,2,34.53,400gglosslaminatedbothsides,bothsides,carresmall
13610,FL-400S-VK-44-[ML11],25,saver,4,34.55,400gmattlaminatedbothsides,bothsides,carresmall
13611,FL-400S-VK-44-[ML11],25,standard,2,36.28,400gmattlaminatedbothsides,bothsides,carresmall
13612,FL-400S-VK-44-[ML11],25,express,0,38.01,400gmattlaminatedbothsides,bothsides,carresmall
17488,FL-400S-VK-44-[GL11],25,express,0,35.13,400gglosslaminatedbothsides,bothsides,carresmall
13676,FL-340H-XL-40,25,saver,4,15.91,300goffset,oneside,xlong
13677,FL-340H-XL-40,25,standard,2,20.69,300goffset,oneside,xlong
13678,FL-340H-XL-40,25,express,0,25.29,300goffset,oneside,xlong
4300,FL-140H-VK-40,25,saver,4,14.53,140goffset,oneside,carresmall
4301,FL-140H-VK-40,25,standard,2,19.31,140goffset,oneside,carresmall
4302,FL-140H-VK-40,25,express,0,23.91,140goffset,oneside,carresmall
17806,FL-340H-US-44,25,express,0,24.83,300goffset,bothsides,us
4233,FL-250S-XL-44,25,express,0,25.29,250gsilk,bothsides,xlong
2810,FL-400S-A4-40,25,saver,4,19.09,400gsilk,oneside,a4
18506,FL-400S-VM-40-[GL11],25,standard,2,24.68,400gglosslaminatedbothsides,oneside,carremedium
3783,FL-170H-XL-44,25,standard,2,20.69,170goffset,bothsides,xlong
3123,FL-135G-A7-44,25,standard,2,13.06,135ggloss,bothsides,a7
3124,FL-135G-A7-44,25,express,0,15.12,135ggloss,bothsides,a7
8882,FL-400S-A7-40-[ML11],25,express,0,23.23,400gmattlaminatedbothsides,oneside,a7
8881,FL-400S-A7-40-[ML11],25,standard,2,21.29,400gmattlaminatedbothsides,oneside,a7
8880,FL-400S-A7-40-[ML11],25,saver,4,19.36,400gmattlaminatedbothsides,oneside,a7
16853,FL-400S-XL-44,25,saver,4,16.09,400gsilk,bothsides,xlong
16854,FL-400S-XL-44,25,standard,2,20.69,400gsilk,bothsides,xlong
19063,FL-340H-A7-44,25,express,0,23.91,300goffset,bothsides,a7
19062,FL-340H-A7-44,25,standard,2,19.31,300goffset,bothsides,a7
19061,FL-340H-A7-44,25,saver,4,14.71,300goffset,bothsides,a7
16855,FL-400S-XL-44,25,express,0,25.29,400gsilk,bothsides,xlong
14225,FL-170H-A4-44,25,express,0,37.52,170goffset,bothsides,a4
14224,FL-170H-A4-44,25,standard,2,30.5,170goffset,bothsides,a4
3234,FL-170S-A5-40,25,saver,4,14.95,170gsilk,oneside,a5
3235,FL-170S-A5-40,25,standard,2,15.73,170gsilk,oneside,a5
3236,FL-170S-A5-40,25,express,0,18.22,170gsilk,oneside,a5
18954,FL-250G-VM-44,25,express,0,20.08,250ggloss,bothsides,carremedium
5128,FL-340H-AL-40,25,express,0,23.91,300goffset,oneside,along
5127,FL-340H-AL-40,25,standard,2,19.31,300goffset,oneside,along
5126,FL-340H-AL-40,25,saver,4,14.71,300goffset,oneside,along
18953,FL-250G-VM-44,25,standard,2,17.33,250ggloss,bothsides,carremedium
18952,FL-250G-VM-44,25,saver,4,16.48,250ggloss,bothsides,carremedium
13005,FL-140H-VM-40,25,saver,4,14.99,140goffset,oneside,carremedium
13006,FL-140H-VM-40,25,standard,2,19.77,140goffset,oneside,carremedium
13007,FL-140H-VM-40,25,express,0,24.37,140goffset,oneside,carremedium
13071,FL-340H-VG-44,25,saver,4,19.31,300goffset,bothsides,carrelarge
13072,FL-340H-VG-44,25,standard,2,23.91,300goffset,bothsides,carrelarge
3122,FL-135G-A7-44,25,saver,4,12.41,135ggloss,bothsides,a7
12989,FL-400S-A6-44-[GL11],25,express,0,26.04,400gglosslaminatedbothsides,bothsides,a6
12988,FL-400S-A6-44-[GL11],25,standard,2,23.87,400gglosslaminatedbothsides,bothsides,a6
12987,FL-400S-A6-44-[GL11],25,saver,4,21.7,400gglosslaminatedbothsides,bothsides,a6
2812,FL-400S-A4-40,25,express,0,22.91,400gsilk,oneside,a4
5179,FL-135S-VM-40,25,express,0,17.08,135gsilk,oneside,carremedium
5178,FL-135S-VM-40,25,standard,2,14.75,135gsilk,oneside,carremedium
5177,FL-135S-VM-40,25,saver,4,14.01,135gsilk,oneside,carremedium
9079,FL-170H-A7-40,25,express,0,31.61,170goffset,oneside,a7
9078,FL-170H-A7-40,25,standard,2,23.94,170goffset,oneside,a7
9077,FL-170H-A7-40,25,saver,4,21.61,170goffset,oneside,a7
19219,FL-400S-VK-44,25,express,0,34.12,400gsilk,bothsides,carresmall
19218,FL-400S-VK-44,25,standard,2,29.47,400gsilk,bothsides,carresmall
19217,FL-400S-VK-44,25,saver,4,27.99,400gsilk,bothsides,carresmall
9073,FL-250S-XL-40,25,express,0,24.37,250gsilk,oneside,xlong
9072,FL-250S-XL-40,25,standard,2,19.77,250gsilk,oneside,xlong
9071,FL-250S-XL-40,25,saver,4,14.99,250gsilk,oneside,xlong
7826,FL-135G-VG-40,25,saver,4,14.28,135ggloss,oneside,carrelarge
7645,FL-400S-VG-44-[GL11],25,saver,4,22.18,400gglosslaminatedbothsides,bothsides,carrelarge
16816,FL-340H-A5-40,25,standard,2,20.69,300goffset,oneside,a5
7646,FL-400S-VG-44-[GL11],25,standard,2,24.39,400gglosslaminatedbothsides,bothsides,carrelarge
7647,FL-400S-VG-44-[GL11],25,express,0,26.61,400gglosslaminatedbothsides,bothsides,carrelarge
16817,FL-340H-A5-40,25,express,0,25.29,300goffset,oneside,a5
3003,FL-135G-A6-40,25,saver,4,15.09,135ggloss,oneside,a6
3004,FL-135G-A6-40,25,standard,2,16.76,135ggloss,oneside,a6
3005,FL-135G-A6-40,25,express,0,17.64,135ggloss,oneside,a6
19187,FL-400S-US-44-[GL11],25,express,0,26.69,400gglosslaminatedbothsides,bothsides,us
3013,FL-250G-VK-40,25,saver,4,21.67,250ggloss,oneside,carresmall
3014,FL-250G-VK-40,25,standard,2,23.36,250ggloss,oneside,carresmall
3015,FL-250G-VK-40,25,express,0,27.06,250ggloss,oneside,carresmall
19186,FL-400S-US-44-[GL11],25,standard,2,24.47,400gglosslaminatedbothsides,bothsides,us
19185,FL-400S-US-44-[GL11],25,saver,4,22.24,400gglosslaminatedbothsides,bothsides,us
16815,FL-340H-A5-40,25,saver,4,15.91,300goffset,oneside,a5
3784,FL-170H-XL-44,25,express,0,25.29,170goffset,bothsides,xlong
7827,FL-135G-VG-40,25,standard,2,15.04,135ggloss,oneside,carrelarge
14223,FL-170H-A4-44,25,saver,4,27.52,170goffset,bothsides,a4
4996,FL-350G-A6-44,25,saver,6,14.99,350ggloss,bothsides,a6
3655,FL-170H-US-40,25,saver,4,23.89,170goffset,oneside,us
3656,FL-170H-US-40,25,standard,2,26.48,170goffset,oneside,us
3657,FL-170H-US-40,25,express,0,33.89,170goffset,oneside,us
18640,FL-400S-US-44-[ML11],25,express,0,26.69,400gmattlaminatedbothsides,bothsides,us
17093,FL-400S-A4-44-[GL11],25,saver,4,22.27,400gglosslaminatedbothsides,bothsides,a4
17094,FL-400S-A4-44-[GL11],25,standard,2,24.5,400gglosslaminatedbothsides,bothsides,a4
8702,FL-140H-AL-44,25,express,0,24.37,140goffset,bothsides,along
8701,FL-140H-AL-44,25,standard,2,19.77,140goffset,bothsides,along
8700,FL-140H-AL-44,25,saver,4,14.99,140goffset,bothsides,along
18639,FL-400S-US-44-[ML11],25,standard,2,24.47,400gmattlaminatedbothsides,bothsides,us
18638,FL-400S-US-44-[ML11],25,saver,4,22.24,400gmattlaminatedbothsides,bothsides,us
17095,FL-400S-A4-44-[GL11],25,express,0,26.73,400gglosslaminatedbothsides,bothsides,a4
3676,FL-250S-VM-40,25,saver,4,15.56,250gsilk,oneside,carremedium
3677,FL-250S-VM-40,25,standard,2,16.82,250gsilk,oneside,carremedium
3678,FL-250S-VM-40,25,express,0,18.68,250gsilk,oneside,carremedium
14105,FL-400S-A6-44-[ML11],25,express,0,26.04,400gmattlaminatedbothsides,bothsides,a6
14104,FL-400S-A6-44-[ML11],25,standard,2,23.87,400gmattlaminatedbothsides,bothsides,a6
7865,FL-400S-AL-40,25,saver,4,14.53,400gsilk,oneside,along
13134,FL-250S-A7-40,25,saver,4,14.56,250gsilk,oneside,a7
13135,FL-250S-A7-40,25,standard,2,16.02,250gsilk,oneside,a7
13136,FL-250S-A7-40,25,express,0,17.48,250gsilk,oneside,a7
7866,FL-400S-AL-40,25,standard,2,19.31,400gsilk,oneside,along
7867,FL-400S-AL-40,25,express,0,23.91,400gsilk,oneside,along
14103,FL-400S-A6-44-[ML11],25,saver,4,21.7,400gmattlaminatedbothsides,bothsides,a6
18507,FL-400S-VM-40-[GL11],25,express,0,26.92,400gglosslaminatedbothsides,oneside,carremedium
3782,FL-170H-XL-44,25,saver,4,15.91,170goffset,bothsides,xlong
4997,FL-350G-A6-44,25,standard,3,19.77,350ggloss,bothsides,a6
4998,FL-350G-A6-44,25,express,2,24.37,350ggloss,bothsides,a6
13106,FL-350G-A4-40,25,express,2,26.67,350ggloss,oneside,a4
13105,FL-350G-A4-40,25,standard,3,22.07,350ggloss,oneside,a4
18925,FL-400S-US-44,25,express,0,25.64,400gsilk,bothsides,us
18924,FL-400S-US-44,25,standard,2,23.5,400gsilk,bothsides,us
18923,FL-400S-US-44,25,saver,4,21.36,400gsilk,bothsides,us
17051,FL-250S-A4-44,25,saver,4,17.31,250gsilk,bothsides,a4
17052,FL-250S-A4-44,25,standard,2,19.04,250gsilk,bothsides,a4
5022,FL-400S-A6-40-[GL11],25,express,0,25.28,400gglosslaminatedbothsides,oneside,a6
5021,FL-400S-A6-40-[GL11],25,standard,2,23.17,400gglosslaminatedbothsides,oneside,a6
5020,FL-400S-A6-40-[GL11],25,saver,4,21.07,400gglosslaminatedbothsides,oneside,a6
3352,FL-170S-US-44,25,saver,4,15.78,170gsilk,bothsides,us
3353,FL-170S-US-44,25,standard,2,16.61,170gsilk,bothsides,us
3354,FL-170S-US-44,25,express,0,19.24,170gsilk,bothsides,us
18827,FL-140H-VG-40,25,express,0,25.75,140goffset,oneside,carrelarge
8752,FL-250S-VK-40,25,express,0,23.45,250gsilk,oneside,carresmall
7828,FL-135G-VG-40,25,express,0,17.41,135ggloss,oneside,carrelarge
8751,FL-250S-VK-40,25,standard,2,18.85,250gsilk,oneside,carresmall
18826,FL-140H-VG-40,25,standard,2,21.15,140goffset,oneside,carrelarge
18825,FL-140H-VG-40,25,saver,4,16.37,140goffset,oneside,carrelarge
17053,FL-250S-A4-44,25,express,0,20.77,250gsilk,bothsides,a4
8738,FL-340H-A6-44,25,express,0,24.37,300goffset,bothsides,a6
3461,FL-250S-VG-44,25,saver,4,17.45,250gsilk,bothsides,carrelarge
3462,FL-250S-VG-44,25,standard,2,19.2,250gsilk,bothsides,carrelarge
3463,FL-250S-VG-44,25,express,0,20.94,250gsilk,bothsides,carrelarge
8737,FL-340H-A6-44,25,standard,2,19.77,300goffset,bothsides,a6
8736,FL-340H-A6-44,25,saver,4,15.17,300goffset,bothsides,a6
18761,FL-250G-AL-44,25,express,0,23.91,250ggloss,bothsides,along
18760,FL-250G-AL-44,25,standard,2,19.31,250ggloss,bothsides,along
18759,FL-250G-AL-44,25,saver,4,14.71,250ggloss,bothsides,along
13104,FL-350G-A4-40,25,saver,6,17.29,350ggloss,oneside,a4
8750,FL-250S-VK-40,25,saver,4,14.25,250gsilk,oneside,carresmall
5936,FL-250G-A6-44,25,express,0,24.0,250ggloss,bothsides,a6
13697,FL-135G-VK-40,25,saver,4,17.75,135ggloss,oneside,carresmall
10489,FL-135G-AL-44,25,standard,2,19.31,135ggloss,bothsides,along
10160,FL-250G-VK-44,25,express,0,28.23,250ggloss,bothsides,carresmall
11854,FL-250G-VG-44,25,saver,4,18.24,250ggloss,bothsides,carrelarge
237,FL-400S-VM-44,25,standard,2,24.04,400gsilk,bothsides,carremedium
238,FL-400S-VM-44,25,express,0,26.22,400gsilk,bothsides,carremedium
15208,FL-250S-US-40,25,saver,4,16.22,250gsilk,oneside,us
11298,FL-400S-AL-40-[ML11],25,express,0,30.35,400gmattlaminatedbothsides,oneside,along
20736,FL-400S-A6-40,25,saver,4,20.28,400gsilk,oneside,a6
15970,FL-250S-A7-44,25,standard,2,16.3,250gsilk,bothsides,a7
11297,FL-400S-AL-40-[ML11],25,standard,2,25.75,400gmattlaminatedbothsides,oneside,along
571,FL-140H-US-44,25,express,0,24.37,140goffset,bothsides,us
15969,FL-250S-A7-44,25,saver,4,14.81,250gsilk,bothsides,a7
570,FL-140H-US-44,25,standard,2,19.77,140goffset,bothsides,us
20737,FL-400S-A6-40,25,standard,2,22.31,400gsilk,oneside,a6
569,FL-140H-US-44,25,saver,4,15.17,140goffset,bothsides,us
236,FL-400S-VM-44,25,saver,4,21.85,400gsilk,bothsides,carremedium
20738,FL-400S-A6-40,25,express,0,24.34,400gsilk,oneside,a6
15965,FL-350G-VK-44,25,express,2,24.37,350ggloss,bothsides,carresmall
15407,FL-135G-A4-40,25,standard,2,15.83,135ggloss,oneside,a4
6758,FL-170H-A4-40,25,saver,4,25.18,170goffset,oneside,a4
21060,FL-400S-VG-40-[ML11],25,express,0,25.14,400gmattlaminatedbothsides,oneside,carrelarge
21059,FL-400S-VG-40-[ML11],25,standard,2,23.04,400gmattlaminatedbothsides,oneside,carrelarge
21058,FL-400S-VG-40-[ML11],25,saver,4,20.95,400gmattlaminatedbothsides,oneside,carrelarge
11157,FL-170H-A7-44,25,saver,4,23.38,170goffset,bothsides,a7
20969,FL-350G-US-40,25,express,2,23.91,350ggloss,oneside,us
20968,FL-350G-US-40,25,standard,3,19.31,350ggloss,oneside,us
15964,FL-350G-VK-44,25,standard,3,19.77,350ggloss,bothsides,carresmall
15581,FL-135S-A7-44,25,saver,4,12.41,135gsilk,bothsides,a7
21365,FL-350G-VG-44,25,express,2,28.05,350ggloss,bothsides,carrelarge
20967,FL-350G-US-40,25,saver,6,14.71,350ggloss,oneside,us
1081,FL-135G-A7-40,25,express,0,13.8,135ggloss,oneside,a7
15408,FL-135G-A4-40,25,express,0,18.33,135ggloss,oneside,a4
10159,FL-250G-VK-44,25,standard,2,24.38,250ggloss,bothsides,carresmall
10158,FL-250G-VK-44,25,saver,4,23.16,250ggloss,bothsides,carresmall
11855,FL-250G-VG-44,25,standard,2,19.2,250ggloss,bothsides,carrelarge
6041,FL-250S-A6-40,25,standard,2,16.75,250gsilk,oneside,a6
6042,FL-250S-A6-40,25,express,0,18.28,250gsilk,oneside,a6
211,FL-400S-VK-40,25,express,0,31.41,400gsilk,oneside,carresmall
15824,FL-250G-VG-40,25,saver,4,16.45,250ggloss,oneside,carrelarge
1231,FL-140H-US-40,25,express,0,23.91,140goffset,oneside,us
11080,FL-250S-A5-44,25,saver,4,16.56,250gsilk,bothsides,a5
10926,FL-400S-A4-44-[ML11],25,express,0,26.73,400gmattlaminatedbothsides,bothsides,a4
1230,FL-140H-US-40,25,standard,2,19.31,140goffset,oneside,us
1229,FL-140H-US-40,25,saver,4,14.71,140goffset,oneside,us
21188,FL-250G-XL-44,25,saver,4,15.91,250ggloss,bothsides,xlong
15825,FL-250G-VG-40,25,standard,2,17.32,250ggloss,oneside,carrelarge
15826,FL-250G-VG-40,25,express,0,20.06,250ggloss,oneside,carrelarge
21189,FL-250G-XL-44,25,standard,2,20.69,250ggloss,bothsides,xlong
21190,FL-250G-XL-44,25,express,0,25.29,250ggloss,bothsides,xlong
10925,FL-400S-A4-44-[ML11],25,standard,2,24.5,400gmattlaminatedbothsides,bothsides,a4
10924,FL-400S-A4-44-[ML11],25,saver,4,22.27,400gmattlaminatedbothsides,bothsides,a4
21436,FL-140H-A7-44,25,standard,2,19.31,140goffset,bothsides,a7
11856,FL-250G-VG-44,25,express,0,22.24,250ggloss,bothsides,carrelarge
6397,FL-400S-A7-44-[ML11],25,express,0,23.61,400gmattlaminatedbothsides,bothsides,a7
15971,FL-250S-A7-44,25,express,0,17.78,250gsilk,bothsides,a7
7053,FL-400S-US-40-[ML11],25,standard,2,23.56,400gmattlaminatedbothsides,oneside,us
7054,FL-400S-US-40-[ML11],25,express,0,25.71,400gmattlaminatedbothsides,oneside,us
6396,FL-400S-A7-44-[ML11],25,standard,2,21.65,400gmattlaminatedbothsides,bothsides,a7
1080,FL-135G-A7-40,25,standard,2,11.92,135ggloss,oneside,a7
11617,FL-250S-A5-40,25,express,0,19.11,250gsilk,oneside,a5
6395,FL-400S-A7-44-[ML11],25,saver,4,19.68,400gmattlaminatedbothsides,bothsides,a7
6270,FL-135S-VM-44,25,express,0,17.77,135gsilk,bothsides,carremedium
11082,FL-250S-A5-44,25,express,0,19.87,250gsilk,bothsides,a5
11081,FL-250S-A5-44,25,standard,2,18.21,250gsilk,bothsides,a5
11615,FL-250S-A5-40,25,saver,4,15.92,250gsilk,oneside,a5
21435,FL-140H-A7-44,25,saver,4,14.53,140goffset,bothsides,a7
11616,FL-250S-A5-40,25,standard,2,17.51,250gsilk,oneside,a5
20712,FL-340H-XL-44,25,express,0,25.75,300goffset,bothsides,xlong
1079,FL-135G-A7-40,25,saver,4,10.81,135ggloss,oneside,a7
21294,FL-340H-VM-44,25,saver,4,16.55,300goffset,bothsides,carremedium
10287,FL-250S-VG-40,25,express,0,19.51,250gsilk,oneside,carrelarge
6494,FL-170S-A6-40,25,express,0,18.47,170gsilk,oneside,a6
10286,FL-250S-VG-40,25,standard,2,17.32,250gsilk,oneside,carrelarge
10285,FL-250S-VG-40,25,saver,4,16.26,250gsilk,oneside,carrelarge
21338,FL-340H-A7-40,25,express,0,23.45,300goffset,oneside,a7
21337,FL-340H-A7-40,25,standard,2,18.85,300goffset,oneside,a7
21336,FL-340H-A7-40,25,saver,4,14.25,300goffset,oneside,a7
11278,FL-350G-A7-40,25,saver,6,14.07,350ggloss,oneside,a7
20840,FL-250G-A7-40,25,saver,4,11.95,250ggloss,oneside,a7
20841,FL-250G-A7-40,25,standard,2,12.58,250ggloss,oneside,a7
20842,FL-250G-A7-40,25,express,0,14.57,250ggloss,oneside,a7
15209,FL-250S-US-40,25,standard,2,17.2,250gsilk,oneside,us
15210,FL-250S-US-40,25,express,0,19.47,250gsilk,oneside,us
6493,FL-170S-A6-40,25,standard,2,16.93,170gsilk,oneside,a6
6978,FL-170S-A7-44,25,express,0,15.46,170gsilk,bothsides,a7
6492,FL-170S-A6-40,25,saver,4,15.39,170gsilk,oneside,a6
11280,FL-350G-A7-40,25,express,2,23.45,350ggloss,oneside,a7
11279,FL-350G-A7-40,25,standard,3,18.85,350ggloss,oneside,a7
538,FL-135G-A4-44,25,express,0,19.69,135ggloss,bothsides,a4
537,FL-135G-A4-44,25,standard,2,16.99,135ggloss,bothsides,a4
536,FL-135G-A4-44,25,saver,4,16.15,135ggloss,bothsides,a4
11740,FL-135G-A6-44,25,express,0,17.76,135ggloss,bothsides,a6
11739,FL-135G-A6-44,25,standard,2,16.86,135ggloss,bothsides,a6
10711,FL-170H-US-44,25,express,0,34.28,170goffset,bothsides,us
10710,FL-170H-US-44,25,standard,2,26.89,170goffset,bothsides,us
10709,FL-170H-US-44,25,saver,4,24.28,170goffset,bothsides,us
15064,FL-170H-A6-44,25,standard,2,31.54,170goffset,bothsides,a6
15688,FL-400S-A7-40,25,saver,4,18.98,400gsilk,oneside,a7
15689,FL-400S-A7-40,25,standard,2,20.88,400gsilk,oneside,a7
15065,FL-170H-A6-44,25,express,0,38.46,170goffset,bothsides,a6
15690,FL-400S-A7-40,25,express,0,22.78,400gsilk,oneside,a7
10696,FL-170S-US-40,25,express,0,17.75,170gsilk,oneside,us
6977,FL-170S-A7-44,25,standard,2,13.36,170gsilk,bothsides,a7
6976,FL-170S-A7-44,25,saver,4,12.69,170gsilk,bothsides,a7
21295,FL-340H-VM-44,25,standard,2,21.15,300goffset,bothsides,carremedium
409,FL-170S-A5-44,25,saver,4,16.2,170gsilk,bothsides,a5
410,FL-170S-A5-44,25,standard,2,17.05,170gsilk,bothsides,a5
411,FL-170S-A5-44,25,express,0,19.72,170gsilk,bothsides,a5
7052,FL-400S-US-40-[ML11],25,saver,4,21.42,400gmattlaminatedbothsides,oneside,us
15582,FL-135S-A7-44,25,standard,2,13.06,135gsilk,bothsides,a7
15583,FL-135S-A7-44,25,express,0,15.12,135gsilk,bothsides,a7
6759,FL-170H-A4-40,25,standard,2,27.9,170goffset,oneside,a4
11296,FL-400S-AL-40-[ML11],25,saver,4,21.15,400gmattlaminatedbothsides,oneside,along
21364,FL-350G-VG-44,25,standard,3,23.45,350ggloss,bothsides,carrelarge
21363,FL-350G-VG-44,25,saver,6,18.85,350ggloss,bothsides,carrelarge
6760,FL-170H-A4-40,25,express,0,35.18,170goffset,oneside,a4
6269,FL-135S-VM-44,25,standard,2,15.34,135gsilk,bothsides,carremedium
6268,FL-135S-VM-44,25,saver,4,14.57,135gsilk,bothsides,carremedium
6263,FL-170H-VM-44,25,express,0,25.29,170goffset,bothsides,carremedium
11158,FL-170H-A7-44,25,standard,2,25.9,170goffset,bothsides,a7
11159,FL-170H-A7-44,25,express,0,33.38,170goffset,bothsides,a7
15063,FL-170H-A6-44,25,saver,4,28.46,170goffset,bothsides,a6
10695,FL-170S-US-40,25,standard,2,15.33,170gsilk,oneside,us
10694,FL-170S-US-40,25,saver,4,14.56,170gsilk,oneside,us
6261,FL-170H-VM-44,25,saver,4,15.91,170goffset,bothsides,carremedium
1060,FL-340H-US-40,25,saver,4,14.99,300goffset,oneside,us
1061,FL-340H-US-40,25,standard,2,19.77,300goffset,oneside,us
15963,FL-350G-VK-44,25,saver,6,14.99,350ggloss,bothsides,carresmall
1062,FL-340H-US-40,25,express,0,24.37,300goffset,oneside,us
1009,FL-135S-A6-44,25,express,0,17.76,135gsilk,bothsides,a6
1008,FL-135S-A6-44,25,standard,2,16.82,135gsilk,bothsides,a6
1007,FL-135S-A6-44,25,saver,4,15.19,135gsilk,bothsides,a6
6262,FL-170H-VM-44,25,standard,2,20.69,170goffset,bothsides,carremedium
21296,FL-340H-VM-44,25,express,0,25.75,300goffset,bothsides,carremedium
15406,FL-135G-A4-40,25,saver,4,15.02,135ggloss,oneside,a4
10490,FL-135G-AL-44,25,express,0,23.91,135ggloss,bothsides,along
210,FL-400S-VK-40,25,standard,2,27.13,400gsilk,oneside,carresmall
11738,FL-135G-A6-44,25,saver,4,15.18,135ggloss,bothsides,a6
21437,FL-140H-A7-44,25,express,0,23.91,140goffset,bothsides,a7
20589,FL-170H-A5-44,25,saver,4,24.92,170goffset,bothsides,a5
20590,FL-170H-A5-44,25,standard,2,27.61,170goffset,bothsides,a5
20591,FL-170H-A5-44,25,express,0,34.92,170goffset,bothsides,a5
15187,FL-135S-VK-44,25,saver,4,17.87,135gsilk,bothsides,carresmall
21517,FL-350G-XL-44,25,standard,3,20.69,350ggloss,bothsides,xlong
209,FL-400S-VK-40,25,saver,4,25.76,400gsilk,oneside,carresmall
15188,FL-135S-VK-44,25,standard,2,19.84,135gsilk,bothsides,carresmall
15189,FL-135S-VK-44,25,express,0,20.89,135gsilk,bothsides,carresmall
15808,FL-400S-VG-40-[GL11],25,express,0,25.14,400gglosslaminatedbothsides,oneside,carrelarge
11401,FL-170S-VK-44,25,express,0,26.61,170gsilk,bothsides,carresmall
6722,FL-400S-US-40-[GL11],25,saver,4,21.42,400gglosslaminatedbothsides,oneside,us
11980,FL-400S-A4-40-[GL11],25,express,0,25.24,400gglosslaminatedbothsides,oneside,a4
21518,FL-350G-XL-44,25,express,2,25.29,350ggloss,bothsides,xlong
11979,FL-400S-A4-40-[GL11],25,standard,2,23.14,400gglosslaminatedbothsides,oneside,a4
11400,FL-170S-VK-44,25,standard,2,22.99,170gsilk,bothsides,carresmall
15807,FL-400S-VG-40-[GL11],25,standard,2,23.04,400gglosslaminatedbothsides,oneside,carrelarge
716,FL-170S-VG-44,25,express,0,19.77,170gsilk,bothsides,carrelarge
715,FL-170S-VG-44,25,standard,2,17.08,170gsilk,bothsides,carrelarge
10468,FL-170H-VK-44,25,express,0,23.91,170goffset,bothsides,carresmall
6723,FL-400S-US-40-[GL11],25,standard,2,23.56,400gglosslaminatedbothsides,oneside,us
844,FL-170S-XL-44,25,saver,4,15.45,170gsilk,bothsides,xlong
845,FL-170S-XL-44,25,standard,2,20.23,170gsilk,bothsides,xlong
714,FL-170S-VG-44,25,saver,4,16.23,170gsilk,bothsides,carrelarge
7112,FL-250G-A4-40,25,saver,4,17.32,250ggloss,oneside,a4
10049,FL-170S-VK-40,25,saver,4,22.75,170gsilk,oneside,carresmall
