,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
13592,FL-170S-A7-44,65000,saver,6,256.89,170gsilk,bothsides,a7
13636,FL-170S-XL-40,70000,standard,2,1471.99,170gsilk,oneside,xlong
13641,FL-170S-XL-40,70000,saver,6,1379.07,170gsilk,oneside,xlong
13645,FL-170S-US-40,70000,standard,2,846.44,170gsilk,oneside,us
13655,FL-170S-A5-44,70000,standard,2,1198.95,170gsilk,bothsides,a5
13656,FL-170S-A5-44,70000,saver,6,1019.11,170gsilk,bothsides,a5
13659,FL-170S-A5-40,70000,saver,6,925.3,170gsilk,oneside,a5
13661,FL-170S-A5-40,70000,standard,2,1088.58,170gsilk,oneside,a5
13668,FL-170S-US-40,70000,saver,6,804.12,170gsilk,oneside,us
13718,FL-170S-AL-40,70000,standard,2,549.98,170gsilk,oneside,along
13719,FL-170S-AL-40,70000,saver,6,523.66,170gsilk,oneside,along
13725,FL-170S-US-44,70000,standard,2,890.99,170gsilk,bothsides,us
13741,FL-170S-US-44,70000,saver,6,846.44,170gsilk,bothsides,us
13772,FL-170S-AL-44,70000,standard,2,549.98,170gsilk,bothsides,along
13773,FL-170S-AL-44,70000,saver,6,523.66,170gsilk,bothsides,along
13815,FL-170S-VM-44,70000,saver,6,968.15,170gsilk,bothsides,carremedium
13816,FL-170S-VM-44,70000,standard,2,1139.01,170gsilk,bothsides,carremedium
13819,FL-170S-VK-44,70000,saver,6,583.46,170gsilk,bothsides,carresmall
13822,FL-170S-A6-40,70000,standard,2,623.81,170gsilk,oneside,a6
13823,FL-170S-A6-40,70000,saver,6,592.62,170gsilk,oneside,a6
13840,FL-170S-VK-44,70000,standard,2,686.45,170gsilk,bothsides,carresmall
13854,FL-170S-A7-40,70000,standard,2,300.26,170gsilk,oneside,a7
13855,FL-170S-A7-40,70000,saver,6,255.22,170gsilk,oneside,a7
13897,FL-170S-A4-44,70000,saver,6,2074.12,170gsilk,bothsides,a4
13898,FL-170S-A4-44,70000,standard,2,2440.15,170gsilk,bothsides,a4
13915,FL-170S-A4-40,70000,standard,2,2389.42,170gsilk,oneside,a4
13916,FL-170S-A4-40,70000,saver,6,2031.02,170gsilk,oneside,a4
13930,FL-170S-VG-44,70000,saver,6,1970.41,170gsilk,bothsides,carrelarge
13945,FL-170S-VM-40,70000,saver,6,879.03,170gsilk,oneside,carremedium
13946,FL-170S-VM-40,70000,standard,2,1034.15,170gsilk,oneside,carremedium
13977,FL-170S-VG-44,70000,standard,2,2318.15,170gsilk,bothsides,carrelarge
14019,FL-170S-XL-44,70000,saver,6,1379.07,170gsilk,bothsides,xlong
14020,FL-170S-XL-44,70000,standard,2,1471.99,170gsilk,bothsides,xlong
14023,FL-170S-VG-40,70000,standard,2,1671.75,170gsilk,oneside,carrelarge
14031,FL-170S-VK-40,70000,standard,2,681.85,170gsilk,oneside,carresmall
14033,FL-170S-A7-44,70000,saver,6,273.62,170gsilk,bothsides,a7
14034,FL-170S-VG-40,70000,saver,6,1327.65,170gsilk,oneside,carrelarge
14041,FL-170S-A7-44,70000,standard,2,321.91,170gsilk,bothsides,a7
14044,FL-170S-VK-40,70000,saver,6,647.76,170gsilk,oneside,carresmall
14058,FL-170S-A6-44,70000,standard,2,583.71,170gsilk,bothsides,a6
14066,FL-170S-A6-44,70000,saver,6,496.15,170gsilk,bothsides,a6
14079,FL-170S-US-40,75000,standard,2,907.57,170gsilk,oneside,us
14117,FL-170S-A7-44,75000,standard,2,343.32,170gsilk,bothsides,a7
14118,FL-170S-A7-44,75000,saver,6,291.83,170gsilk,bothsides,a7
14122,FL-170S-XL-40,75000,saver,6,1479.35,170gsilk,oneside,xlong
14125,FL-170S-XL-40,75000,standard,2,1575.95,170gsilk,oneside,xlong
14136,FL-170S-US-40,75000,saver,6,862.19,170gsilk,oneside,us
14167,FL-170S-VM-44,75000,saver,6,1036.14,170gsilk,bothsides,carremedium
14168,FL-170S-VM-44,75000,standard,2,1218.99,170gsilk,bothsides,carremedium
14179,FL-170S-XL-44,75000,saver,6,1479.35,170gsilk,bothsides,xlong
14180,FL-170S-XL-44,75000,standard,2,1575.95,170gsilk,bothsides,xlong
14238,FL-170S-VG-40,75000,saver,6,1421.48,170gsilk,oneside,carrelarge
14240,FL-170S-VG-40,75000,standard,2,1790.65,170gsilk,oneside,carrelarge
14252,FL-170S-VK-44,75000,saver,6,624.73,170gsilk,bothsides,carresmall
14253,FL-170S-VK-44,75000,standard,2,734.98,170gsilk,bothsides,carresmall
14270,FL-170S-VG-44,75000,saver,6,2110.67,170gsilk,bothsides,carrelarge
14271,FL-170S-VG-44,75000,standard,2,2483.14,170gsilk,bothsides,carrelarge
14285,FL-170S-A6-40,75000,saver,6,635.1,170gsilk,oneside,a6
14286,FL-170S-A6-40,75000,standard,2,668.53,170gsilk,oneside,a6
14289,FL-170S-A4-40,75000,standard,2,2560.72,170gsilk,oneside,a4
14292,FL-170S-A4-40,75000,saver,6,2176.62,170gsilk,oneside,a4
14298,FL-170S-A7-40,75000,saver,6,273.56,170gsilk,oneside,a7
14302,FL-170S-A7-40,75000,standard,2,321.84,170gsilk,oneside,a7
14303,FL-170S-A4-44,75000,saver,6,2221.75,170gsilk,bothsides,a4
14308,FL-170S-A4-44,75000,standard,2,2613.83,170gsilk,bothsides,a4
14309,FL-170S-US-44,75000,standard,2,955.34,170gsilk,bothsides,us
14322,FL-170S-AL-40,75000,saver,6,562.66,170gsilk,oneside,along
14330,FL-170S-AL-40,75000,standard,2,590.98,170gsilk,oneside,along
14335,FL-170S-US-44,75000,saver,6,907.57,170gsilk,bothsides,us
14345,FL-170S-A6-44,75000,standard,2,624.98,170gsilk,bothsides,a6
14350,FL-170S-A6-44,75000,saver,6,531.23,170gsilk,bothsides,a6
14357,FL-170S-VK-40,75000,standard,2,728.88,170gsilk,oneside,carresmall
14358,FL-170S-VK-40,75000,saver,6,692.44,170gsilk,oneside,carresmall
14407,FL-170S-AL-44,75000,saver,6,562.66,170gsilk,bothsides,along
14408,FL-170S-AL-44,75000,standard,2,590.98,170gsilk,bothsides,along
14424,FL-170S-VM-40,75000,standard,2,1108.34,170gsilk,oneside,carremedium
14436,FL-170S-A5-40,75000,saver,6,991.67,170gsilk,oneside,a5
14444,FL-170S-A5-40,75000,standard,2,1166.68,170gsilk,oneside,a5
14448,FL-170S-VM-40,75000,saver,6,942.09,170gsilk,oneside,carremedium
14456,FL-170S-A5-44,75000,saver,6,1090.68,170gsilk,bothsides,a5
14467,FL-170S-A5-44,75000,standard,2,1283.15,170gsilk,bothsides,a5
14485,FL-170S-A5-40,80000,standard,2,1244.64,170gsilk,oneside,a5
14489,FL-170S-VG-40,80000,standard,2,1910.0,170gsilk,oneside,carrelarge
14492,FL-170S-XL-40,80000,saver,6,1574.11,170gsilk,oneside,xlong
14497,FL-170S-VK-40,80000,saver,6,737.1,170gsilk,oneside,carresmall
14498,FL-170S-VK-40,80000,standard,2,775.9,170gsilk,oneside,carresmall
14504,FL-170S-XL-40,80000,standard,2,1678.99,170gsilk,oneside,xlong
14508,FL-170S-A7-44,80000,saver,6,308.54,170gsilk,bothsides,a7
14509,FL-170S-A7-44,80000,standard,2,362.99,170gsilk,bothsides,a7
14523,FL-170S-XL-44,80000,saver,6,1574.11,170gsilk,bothsides,xlong
14524,FL-170S-XL-44,80000,standard,2,1678.99,170gsilk,bothsides,xlong
14525,FL-170S-A5-40,80000,saver,6,1057.95,170gsilk,oneside,a5
14532,FL-170S-VG-40,80000,saver,6,1515.31,170gsilk,oneside,carrelarge
14554,FL-170S-A4-44,80000,standard,2,2787.52,170gsilk,bothsides,a4
14607,FL-170S-VM-40,80000,standard,2,1182.41,170gsilk,oneside,carremedium
14608,FL-170S-VM-40,80000,saver,6,1005.06,170gsilk,oneside,carremedium
14642,FL-170S-A4-44,80000,saver,6,2369.39,170gsilk,bothsides,a4
14650,FL-170S-A6-44,80000,saver,6,566.91,170gsilk,bothsides,a6
14651,FL-170S-A6-44,80000,standard,2,666.96,170gsilk,bothsides,a6
14673,FL-170S-VG-44,80000,saver,6,2250.92,170gsilk,bothsides,carrelarge
14674,FL-170S-VG-44,80000,standard,2,2648.14,170gsilk,bothsides,carrelarge
14689,FL-170S-A4-40,80000,saver,6,2319.9,170gsilk,oneside,a4
14695,FL-170S-A4-40,80000,standard,2,2729.3,170gsilk,oneside,a4
14710,FL-170S-VM-44,80000,saver,6,1105.52,170gsilk,bothsides,carremedium
14730,FL-170S-VM-44,80000,standard,2,1300.6,170gsilk,bothsides,carremedium
14764,FL-170S-AL-40,80000,saver,6,595.66,170gsilk,oneside,along
14768,FL-170S-US-44,80000,saver,6,968.71,170gsilk,bothsides,us
14771,FL-170S-A6-40,80000,standard,2,713.72,170gsilk,oneside,a6
14772,FL-170S-A6-40,80000,saver,6,678.03,170gsilk,oneside,a6
14779,FL-170S-US-44,80000,standard,2,1019.69,170gsilk,bothsides,us
14799,FL-170S-AL-40,80000,standard,2,625.98,170gsilk,oneside,along
14813,FL-170S-A7-40,80000,standard,2,343.3,170gsilk,oneside,a7
14814,FL-170S-A7-40,80000,saver,6,291.8,170gsilk,oneside,a7
14819,FL-170S-VK-44,80000,saver,6,666.7,170gsilk,bothsides,carresmall
14820,FL-170S-VK-44,80000,standard,2,784.35,170gsilk,bothsides,carresmall
14856,FL-170S-A5-44,80000,standard,2,1369.05,170gsilk,bothsides,a5
14862,FL-170S-US-40,80000,standard,2,968.71,170gsilk,oneside,us
14863,FL-170S-US-40,80000,saver,6,920.27,170gsilk,oneside,us
14880,FL-170S-A5-44,80000,saver,6,1163.7,170gsilk,bothsides,a5
14883,FL-170S-AL-44,80000,saver,6,595.66,170gsilk,bothsides,along
14921,FL-170S-AL-44,80000,standard,2,625.98,170gsilk,bothsides,along
14937,FL-170S-US-44,85000,standard,2,1084.04,170gsilk,bothsides,us
14941,FL-170S-US-44,85000,saver,6,1029.84,170gsilk,bothsides,us
15001,FL-170S-A5-44,85000,saver,6,1236.54,170gsilk,bothsides,a5
15002,FL-170S-A5-44,85000,standard,2,1454.75,170gsilk,bothsides,a5
15038,FL-170S-XL-40,85000,saver,6,1667.95,170gsilk,oneside,xlong
15041,FL-170S-XL-40,85000,standard,2,1782.03,170gsilk,oneside,xlong
15066,FL-170S-AL-40,85000,saver,6,634.66,170gsilk,oneside,along
15069,FL-170S-A6-40,85000,standard,2,758.45,170gsilk,oneside,a6
15070,FL-170S-A6-40,85000,saver,6,720.52,170gsilk,oneside,a6
15075,FL-170S-VG-44,85000,saver,6,2391.93,170gsilk,bothsides,carrelarge
15078,FL-170S-VG-44,85000,standard,2,2814.03,170gsilk,bothsides,carrelarge
15089,FL-170S-VK-44,85000,standard,2,834.74,170gsilk,bothsides,carresmall
15098,FL-170S-VM-44,85000,saver,6,1174.72,170gsilk,bothsides,carremedium
15099,FL-170S-VM-44,85000,standard,2,1382.01,170gsilk,bothsides,carremedium
15105,FL-170S-VK-44,85000,saver,6,709.53,170gsilk,bothsides,carresmall
15107,FL-170S-A6-44,85000,standard,2,709.82,170gsilk,bothsides,a6
15112,FL-170S-AL-40,85000,standard,2,666.98,170gsilk,oneside,along
15121,FL-170S-A6-44,85000,saver,6,603.34,170gsilk,bothsides,a6
15127,FL-170S-XL-44,85000,standard,2,1782.03,170gsilk,bothsides,xlong
15128,FL-170S-XL-44,85000,saver,6,1667.95,170gsilk,bothsides,xlong
15143,FL-170S-VG-40,85000,standard,2,2028.87,170gsilk,oneside,carrelarge
15144,FL-170S-VG-40,85000,saver,6,1609.58,170gsilk,oneside,carrelarge
15179,FL-170S-VK-40,85000,standard,2,822.93,170gsilk,oneside,carresmall
15187,FL-170S-AL-44,85000,saver,6,634.66,170gsilk,bothsides,along
15188,FL-170S-AL-44,85000,standard,2,666.98,170gsilk,bothsides,along
15194,FL-170S-VK-40,85000,saver,6,781.78,170gsilk,oneside,carresmall
15207,FL-170S-A4-44,85000,saver,6,2517.82,170gsilk,bothsides,a4
15217,FL-170S-A4-40,85000,standard,2,2900.4,170gsilk,oneside,a4
15225,FL-170S-A4-40,85000,saver,6,2465.33,170gsilk,oneside,a4
15233,FL-170S-A4-44,85000,standard,2,2962.13,170gsilk,bothsides,a4
15239,FL-170S-A7-44,85000,saver,6,326.04,170gsilk,bothsides,a7
15240,FL-170S-A7-44,85000,standard,2,383.57,170gsilk,bothsides,a7
15252,FL-170S-A7-40,85000,saver,6,310.58,170gsilk,oneside,a7
15264,FL-170S-US-40,85000,saver,6,978.35,170gsilk,oneside,us
15265,FL-170S-US-40,85000,standard,2,1029.84,170gsilk,oneside,us
15271,FL-170S-A7-40,85000,standard,2,365.38,170gsilk,oneside,a7
15276,FL-170S-VM-40,85000,saver,6,1067.8,170gsilk,oneside,carremedium
15300,FL-170S-VM-40,85000,standard,2,1256.23,170gsilk,oneside,carremedium
15326,FL-170S-A5-40,85000,standard,2,1322.35,170gsilk,oneside,a5
15335,FL-170S-A5-40,85000,saver,6,1124.01,170gsilk,oneside,a5
15354,FL-170S-A5-44,90000,standard,2,1540.02,170gsilk,bothsides,a5
15355,FL-170S-A5-44,90000,saver,6,1309.02,170gsilk,bothsides,a5
15378,FL-170S-A7-40,90000,standard,2,385.52,170gsilk,oneside,a7
15416,FL-170S-VM-44,90000,saver,6,1243.57,170gsilk,bothsides,carremedium
15432,FL-170S-VK-44,90000,standard,2,882.1,170gsilk,bothsides,carresmall
15434,FL-170S-VK-44,90000,saver,6,749.78,170gsilk,bothsides,carresmall
15435,FL-170S-VM-44,90000,standard,2,1463.02,170gsilk,bothsides,carremedium
15436,FL-170S-A5-40,90000,saver,6,1189.42,170gsilk,oneside,a5
15450,FL-170S-A5-40,90000,standard,2,1399.32,170gsilk,oneside,a5
15465,FL-170S-AL-40,90000,standard,2,706.98,170gsilk,oneside,along
15471,FL-170S-AL-40,90000,saver,6,672.66,170gsilk,oneside,along
15473,FL-170S-AL-44,90000,saver,6,672.66,170gsilk,bothsides,along
15474,FL-170S-AL-44,90000,standard,2,706.98,170gsilk,bothsides,along
15490,FL-170S-US-44,90000,standard,2,1148.39,170gsilk,bothsides,us
15494,FL-170S-VK-40,90000,standard,2,869.95,170gsilk,oneside,carresmall
15499,FL-170S-A6-40,90000,standard,2,802.33,170gsilk,oneside,a6
15504,FL-170S-A7-40,90000,saver,6,327.69,170gsilk,oneside,a7
15505,FL-170S-A6-40,90000,saver,6,762.21,170gsilk,oneside,a6
15522,FL-170S-VK-40,90000,saver,6,826.45,170gsilk,oneside,carresmall
15524,FL-170S-US-44,90000,saver,6,1090.97,170gsilk,bothsides,us
15532,FL-170S-A4-44,90000,saver,6,2665.44,170gsilk,bothsides,a4
15562,FL-170S-A6-44,90000,standard,2,750.09,170gsilk,bothsides,a6
15590,FL-170S-A6-44,90000,saver,6,637.57,170gsilk,bothsides,a6
15591,FL-170S-A4-44,90000,standard,2,3135.81,170gsilk,bothsides,a4
15606,FL-170S-VM-40,90000,saver,6,1129.94,170gsilk,oneside,carremedium
15611,FL-170S-A7-44,90000,saver,6,351.37,170gsilk,bothsides,a7
15613,FL-170S-A7-44,90000,standard,2,413.37,170gsilk,bothsides,a7
15616,FL-170S-VG-44,90000,standard,2,2979.02,170gsilk,bothsides,carrelarge
15617,FL-170S-VG-44,90000,saver,6,2532.17,170gsilk,bothsides,carrelarge
15620,FL-170S-VG-40,90000,standard,2,2147.63,170gsilk,oneside,carrelarge
15621,FL-170S-VG-40,90000,saver,6,1702.86,170gsilk,oneside,carrelarge
15631,FL-170S-XL-40,90000,standard,2,1888.75,170gsilk,oneside,xlong
15632,FL-170S-XL-40,90000,saver,6,1770.99,170gsilk,oneside,xlong
15701,FL-170S-XL-44,90000,standard,2,1888.75,170gsilk,bothsides,xlong
15702,FL-170S-XL-44,90000,saver,6,1770.99,170gsilk,bothsides,xlong
15727,FL-170S-VM-40,90000,standard,2,1329.35,170gsilk,oneside,carremedium
15745,FL-170S-US-40,90000,saver,6,1036.42,170gsilk,oneside,us
15748,FL-170S-US-40,90000,standard,2,1090.97,170gsilk,oneside,us
15777,FL-170S-A4-40,90000,saver,6,2611.04,170gsilk,oneside,a4
15778,FL-170S-A4-40,90000,standard,2,3071.81,170gsilk,oneside,a4
15789,FL-170S-A5-40,95000,saver,6,1296.13,170gsilk,oneside,a5
15792,FL-170S-A7-40,95000,saver,6,345.61,170gsilk,oneside,a7
15796,FL-170S-A6-40,95000,standard,2,847.19,170gsilk,oneside,a6
15806,FL-170S-A5-40,95000,standard,2,1524.85,170gsilk,oneside,a5
15808,FL-170S-A6-40,95000,saver,6,804.82,170gsilk,oneside,a6
15834,FL-170S-AL-40,95000,standard,2,740.98,170gsilk,oneside,along
15835,FL-170S-AL-40,95000,saver,6,705.66,170gsilk,oneside,along
15836,FL-170S-VK-40,95000,saver,6,871.13,170gsilk,oneside,carresmall
15838,FL-170S-VK-40,95000,standard,2,916.98,170gsilk,oneside,carresmall
15859,FL-170S-US-44,95000,standard,2,1212.74,170gsilk,bothsides,us
15860,FL-170S-US-44,95000,saver,6,1121.47,170gsilk,bothsides,us
15912,FL-170S-A5-44,95000,standard,2,1624.21,170gsilk,bothsides,a5
15913,FL-170S-A5-44,95000,saver,6,1380.59,170gsilk,bothsides,a5
15923,FL-170S-VG-44,95000,standard,2,3146.66,170gsilk,bothsides,carrelarge
15928,FL-170S-VG-44,95000,saver,6,2674.66,170gsilk,bothsides,carrelarge
15939,FL-170S-A7-40,95000,standard,2,406.59,170gsilk,oneside,a7
15960,FL-170S-VM-40,95000,standard,2,1448.61,170gsilk,oneside,carremedium
15965,FL-170S-VM-40,95000,saver,6,1231.33,170gsilk,oneside,carremedium
16001,FL-170S-A4-44,95000,saver,6,2815.43,170gsilk,bothsides,a4
16018,FL-170S-XL-40,95000,standard,2,1990.87,170gsilk,oneside,xlong
16023,FL-170S-XL-40,95000,saver,6,1864.83,170gsilk,oneside,xlong
16032,FL-170S-A4-44,95000,standard,2,3312.27,170gsilk,bothsides,a4
16036,FL-170S-A4-40,95000,saver,6,2755.46,170gsilk,oneside,a4
16037,FL-170S-A4-40,95000,standard,2,3241.72,170gsilk,oneside,a4
16080,FL-170S-US-40,95000,standard,2,1152.1,170gsilk,oneside,us
16081,FL-170S-US-40,95000,saver,6,1094.49,170gsilk,oneside,us
16084,FL-170S-VK-44,95000,standard,2,930.73,170gsilk,bothsides,carresmall
16085,FL-170S-VK-44,95000,saver,6,791.13,170gsilk,bothsides,carresmall
16092,FL-170S-VM-44,95000,standard,2,1543.0,170gsilk,bothsides,carremedium
16093,FL-170S-VM-44,95000,saver,6,1311.55,170gsilk,bothsides,carremedium
16106,FL-170S-A7-44,95000,standard,2,433.15,170gsilk,bothsides,a7
16116,FL-170S-A7-44,95000,saver,6,368.17,170gsilk,bothsides,a7
16130,FL-170S-XL-44,95000,saver,6,1864.83,170gsilk,bothsides,xlong
16141,FL-170S-AL-44,95000,standard,2,740.98,170gsilk,bothsides,along
16142,FL-170S-AL-44,95000,saver,6,705.66,170gsilk,bothsides,along
16160,FL-170S-A6-44,95000,saver,6,672.72,170gsilk,bothsides,a6
16161,FL-170S-A6-44,95000,standard,2,791.44,170gsilk,bothsides,a6
16164,FL-170S-XL-44,95000,standard,2,1990.87,170gsilk,bothsides,xlong
16168,FL-170S-VG-40,95000,standard,2,2266.55,170gsilk,oneside,carrelarge
16174,FL-170S-VG-40,95000,saver,6,1797.14,170gsilk,oneside,carrelarge
16200,FL-170S-A6-44,100000,standard,2,833.91,170gsilk,bothsides,a6
16204,FL-170S-VK-40,100000,standard,2,964.0,170gsilk,oneside,carresmall
16205,FL-170S-VK-40,100000,saver,6,915.8,170gsilk,oneside,carresmall
16213,FL-170S-A4-40,100000,saver,6,2901.06,170gsilk,oneside,a4
16220,FL-170S-A4-40,100000,standard,2,3413.02,170gsilk,oneside,a4
16230,FL-170S-A6-44,100000,saver,6,708.82,170gsilk,bothsides,a6
16249,FL-170S-A4-44,100000,saver,6,2963.17,170gsilk,bothsides,a4
16251,FL-170S-A4-44,100000,standard,2,3486.08,170gsilk,bothsides,a4
16280,FL-170S-VM-40,100000,saver,6,1325.12,170gsilk,oneside,carremedium
16292,FL-170S-VM-40,100000,standard,2,1558.96,170gsilk,oneside,carremedium
16321,FL-170S-VG-40,100000,saver,6,1890.88,170gsilk,oneside,carrelarge
16322,FL-170S-VG-40,100000,standard,2,2379.79,170gsilk,oneside,carrelarge
16327,FL-170S-US-40,100000,standard,2,1213.24,170gsilk,oneside,us
16328,FL-170S-US-40,100000,saver,6,1152.57,170gsilk,oneside,us
16329,FL-170S-XL-40,100000,standard,2,2093.91,170gsilk,oneside,xlong
16330,FL-170S-XL-40,100000,saver,6,1959.59,170gsilk,oneside,xlong
16333,FL-170S-A7-44,100000,standard,2,454.11,170gsilk,bothsides,a7
16334,FL-170S-A7-44,100000,saver,6,385.99,170gsilk,bothsides,a7
16336,FL-170S-XL-44,100000,standard,2,2093.91,170gsilk,bothsides,xlong
16341,FL-170S-VM-44,100000,saver,6,1381.89,170gsilk,bothsides,carremedium
16342,FL-170S-VM-44,100000,standard,2,1625.74,170gsilk,bothsides,carremedium
16379,FL-170S-XL-44,100000,saver,6,1959.59,170gsilk,bothsides,xlong
16422,FL-170S-VG-44,100000,standard,2,3311.78,170gsilk,bothsides,carrelarge
16423,FL-170S-VG-44,100000,saver,6,2815.02,170gsilk,bothsides,carrelarge
16468,FL-170S-VK-44,100000,standard,2,980.67,170gsilk,bothsides,carresmall
16487,FL-170S-A7-40,100000,standard,2,428.63,170gsilk,oneside,a7
16488,FL-170S-A7-40,100000,saver,6,364.33,170gsilk,oneside,a7
16492,FL-170S-US-44,100000,saver,6,1151.96,170gsilk,bothsides,us
16493,FL-170S-US-44,100000,standard,2,1277.09,170gsilk,bothsides,us
16504,FL-170S-AL-40,100000,saver,6,744.66,170gsilk,oneside,along
16505,FL-170S-AL-40,100000,standard,2,781.98,170gsilk,oneside,along
16506,FL-170S-A6-40,100000,saver,6,846.98,170gsilk,oneside,a6
16507,FL-170S-A6-40,100000,standard,2,891.56,170gsilk,oneside,a6
16520,FL-170S-A5-40,100000,standard,2,1641.01,170gsilk,oneside,a5
16521,FL-170S-A5-40,100000,saver,6,1394.86,170gsilk,oneside,a5
16544,FL-170S-A5-44,100000,standard,2,1710.09,170gsilk,bothsides,a5
16545,FL-170S-A5-44,100000,saver,6,1454.62,170gsilk,bothsides,a5
16599,FL-170S-AL-44,100000,saver,6,744.66,170gsilk,bothsides,along
16600,FL-170S-AL-44,100000,standard,2,781.98,170gsilk,bothsides,along
16617,FL-170S-VK-44,100000,saver,6,833.57,170gsilk,bothsides,carresmall
