,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceSaver,Production Days Saver,Saver Sku
816,7500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,908.82,5,FLY-514-561-525-612-SAVER
840,7500,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,85.74,5,FLY-555-651-469-510-SAVER
6764,7500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,94.76,5,FLY-604-645-568-602-SAVER
1518,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,234.65,6,FLY-535-606-521-515-SAVER
6813,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,198.06,7,FLY-606-411-461-569-SAVER
867,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,198.06,7,FLY-513-514-604-456-SAVER
1503,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,312.94,7,FLY-579-557-512-473-SAVER
925,7500,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,297.82,5,FLY-658-565-525-469-SAVER
6796,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,406.12,7,FLY-463-601-571-526-SAVER
6387,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,347.46,5,FLY-507-621-528-659-SAVER
6828,7500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,282.93,5,FLY-610-562-605-516-SAVER
6332,7500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,67.22,6,FLY-569-513-607-564-SAVER
1028,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,330.09,5,FLY-559-569-613-566-SAVER
1062,7500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,167.19,5,FLY-646-566-513-514-SAVER
541,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,406.12,7,FLY-481-654-556-607-SAVER
6470,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,208.48,7,FLY-506-589-464-652-SAVER
565,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,415.15,5,FLY-555-609-514-509-SAVER
6980,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,198.55,7,FLY-568-506-602-564-SAVER
6638,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,814.51,7,FLY-657-521-619-559-SAVER
1668,7500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,550.52,5,FLY-419-553-522-705-SAVER
1135,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,347.46,5,FLY-572-609-553-554-SAVER
588,7500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,257.21,5,FLY-523-616-570-604-SAVER
6655,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,499.85,7,FLY-650-520-706-518-SAVER
615,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,402.97,7,FLY-600-564-516-529-SAVER
891,7500,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,608.74,5,FLY-601-547-654-469-SAVER
6940,7500,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,325.8,5,FLY-702-614-473-603-SAVER
6453,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,111.45,7,FLY-416-661-469-605-SAVER
6298,7500,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,189.52,5,FLY-564-574-602-511-SAVER
1634,7500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,478.32,5,FLY-655-551-658-522-SAVER
6672,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,526.16,7,FLY-564-611-510-469-SAVER
640,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,499.85,7,FLY-609-467-615-460-SAVER
1111,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,198.55,7,FLY-519-522-603-512-SAVER
653,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,288.8,7,FLY-514-518-652-564-SAVER
1407,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,81.22,5,FLY-479-705-617-562-SAVER
1607,7500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,99.64,6,FLY-512-552-606-524-SAVER
6915,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,268.79,7,FLY-501-652-515-599-SAVER
6902,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,814.51,7,FLY-471-559-655-559-SAVER
1583,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,499.85,7,FLY-560-531-561-546-SAVER
6696,7500,0.0,A4,300gsm Art Board Coated,None,Single Sided,,394.39,5,FLY-550-608-599-516-SAVER
677,7500,0.0,A6,300gsm Art Board Coated,None,Double Sided,,148.91,5,FLY-616-510-520-657-SAVER
288,7500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,214.34,5,FLY-510-623-603-607-SAVER
1695,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,143.94,7,FLY-517-506-509-602-SAVER
1089,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,198.06,7,FLY-471-511-477-611-SAVER
4515,7500,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,1371.8,5,FLY-657-470-506-653-SAVER
3092,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,45.12,6,FLY-511-520-552-520-SAVER
4907,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,189.52,5,FLY-481-569-514-568-SAVER
2741,7500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,148.91,5,FLY-509-515-644-514-SAVER
191,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,197.2,5,FLY-548-462-573-566-SAVER
108,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,143.94,7,FLY-567-659-505-605-SAVER
5612,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,84.02,6,FLY-554-615-567-604-SAVER
2775,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,42.86,6,FLY-546-601-601-555-SAVER
3894,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,77.16,5,FLY-513-562-602-563-SAVER
2799,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,1240.94,7,FLY-468-608-562-557-SAVER
5578,7500,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,124.32,5,FLY-608-704-510-564-SAVER
3860,7500,0.0,A5,300gsm Art Board Coated,None,Single Sided,,214.34,5,FLY-466-701-515-519-SAVER
3926,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,288.8,7,FLY-616-665-564-598-SAVER
2816,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,526.16,7,FLY-498-518-594-624-SAVER
2829,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,188.62,7,FLY-695-518-472-573-SAVER
2846,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,180.5,7,FLY-561-569-553-559-SAVER
3836,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,282.93,7,FLY-624-564-646-606-SAVER
5541,7500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,640.78,5,FLY-559-497-514-462-SAVER
2862,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1588.4,7,FLY-515-517-508-607-SAVER
2870,7500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,180.04,5,FLY-569-565-651-515-SAVER
3823,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1286.06,7,FLY-611-422-561-411-SAVER
4975,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,347.46,5,FLY-529-515-554-610-SAVER
5517,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,1353.75,7,FLY-472-703-500-618-SAVER
2904,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,222.92,6,FLY-606-563-558-465-SAVER
4941,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,394.39,5,FLY-508-612-611-702-SAVER
2717,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,282.93,7,FLY-607-517-564-563-SAVER
5646,7500,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,47.16,5,FLY-553-613-506-657-SAVER
3939,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,268.79,7,FLY-559-558-654-653-SAVER
47,7500,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,90.25,5,FLY-548-601-610-618-SAVER
5800,7500,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,47.16,5,FLY-649-529-558-466-SAVER
2564,7500,0.2,A7,300gsm Art Board Coated,None,Single Sided,,55.73,5,FLY-655-517-515-527-SAVER
2596,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,274.36,7,FLY-511-753-608-552-SAVER
4031,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,222.92,6,FLY-601-607-609-608-SAVER
4814,7500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,640.78,5,FLY-475-700-701-515-SAVER
5766,7500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,187.72,6,FLY-561-511-476-552-SAVER
2613,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,621.59,7,FLY-697-552-464-573-SAVER
4838,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1240.94,7,FLY-561-608-559-556-SAVER
2621,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,621.59,7,FLY-611-505-559-426-SAVER
3997,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,325.8,5,FLY-458-559-606-423-SAVER
4853,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1588.4,7,FLY-472-615-457-517-SAVER
5751,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1240.94,7,FLY-415-477-647-548-SAVER
2644,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,124.54,6,FLY-563-563-578-564-SAVER
5737,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1508.98,7,FLY-472-518-562-554-SAVER
3963,7500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,81.45,5,FLY-473-615-513-661-SAVER
4870,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1178.89,7,FLY-518-550-614-612-SAVER
2671,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1178.89,7,FLY-509-564-523-604-SAVER
2688,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1178.89,7,FLY-575-558-558-462-SAVER
4883,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,526.16,7,FLY-603-502-562-556-SAVER
5680,7500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,471.56,6,FLY-689-461-464-565-SAVER
2696,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,424.18,7,FLY-466-572-512-709-SAVER
2704,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,198.06,7,FLY-656-606-549-556-SAVER
3791,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,85.74,5,FLY-614-656-453-557-SAVER
5495,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,385.81,7,FLY-574-606-466-606-SAVER
2939,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,49.64,5,FLY-427-575-563-517-SAVER
3775,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,654.31,7,FLY-510-655-621-572-SAVER
5335,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,189.52,5,FLY-505-666-521-419-SAVER
3554,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,180.04,5,FLY-515-526-479-512-SAVER
3224,7500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,197.2,5,FLY-601-697-615-463-SAVER
5122,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,141.46,5,FLY-698-715-508-600-SAVER
3247,7500,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,478.32,5,FLY-456-604-652-609-SAVER
5147,7500,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,1444.0,5,FLY-564-562-463-610-SAVER
5301,7500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,522.99,5,FLY-464-561-425-544-SAVER
3281,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,88.44,6,FLY-658-517-526-603-SAVER
3313,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,406.12,7,FLY-552-657-560-510-SAVER
7107,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,136.75,7,FLY-516-508-603-465-SAVER
157,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,207.58,5,FLY-611-505-479-573-SAVER
3337,7500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,118.31,6,FLY-611-506-603-654-SAVER
3371,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,330.09,5,FLY-460-464-476-563-SAVER
3510,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,47.16,5,FLY-512-620-573-470-SAVER
5276,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1308.62,7,FLY-603-560-552-471-SAVER
5181,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,49.64,5,FLY-551-516-514-652-SAVER
3407,7500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,189.52,5,FLY-507-564-557-478-SAVER
5249,7500,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,94.66,6,FLY-498-661-556-469-SAVER
81,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,234.65,6,FLY-516-600-653-599-SAVER
3441,7500,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,34.3,6,FLY-665-709-560-606-SAVER
3468,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,2314.91,7,FLY-571-517-608-524-SAVER
3485,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,857.38,7,FLY-508-607-462-512-SAVER
5215,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,330.09,5,FLY-470-519-612-518-SAVER
3199,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1178.89,7,FLY-524-520-466-556-SAVER
4065,7500,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,77.16,5,FLY-515-565-509-421-SAVER
5362,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1240.94,7,FLY-600-558-500-512-SAVER
3175,7500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,1128.12,5,FLY-503-564-517-557-SAVER
2962,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,282.93,7,FLY-472-571-558-609-SAVER
3748,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,118.31,6,FLY-559-465-507-463-SAVER
5473,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,188.62,7,FLY-552-604-479-515-SAVER
2977,7500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,51.44,6,FLY-704-461-567-565-SAVER
3011,7500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,175.76,5,FLY-430-572-561-610-SAVER
3724,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,136.75,7,FLY-561-468-473-479-SAVER
5020,7500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,66.02,5,FLY-657-602-552-650-SAVER
5460,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,171.48,7,FLY-466-558-611-509-SAVER
3038,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,208.48,7,FLY-507-694-554-551-SAVER
3697,7500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,397.1,6,FLY-653-525-608-523-SAVER
5443,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,188.62,7,FLY-515-555-525-572-SAVER
3051,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,857.38,7,FLY-575-699-596-526-SAVER
3663,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,197.2,5,FLY-559-699-613-611-SAVER
5054,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,197.2,5,FLY-699-606-565-557-SAVER
5411,7500,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,51.44,6,FLY-512-546-656-611-SAVER
3068,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,143.94,7,FLY-424-622-518-521-SAVER
1841,7500,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,282.93,5,FLY-567-509-615-698-SAVER
3647,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1588.4,7,FLY-556-575-506-560-SAVER
3126,7500,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,377.25,6,FLY-554-663-652-568-SAVER
3622,7500,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,49.64,5,FLY-510-660-562-561-SAVER
5377,7500,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,30.01,5,FLY-659-703-572-557-SAVER
3158,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1353.75,7,FLY-558-613-513-427-SAVER
5088,7500,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,81.22,5,FLY-466-563-520-505-SAVER
3588,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,342.95,5,FLY-697-609-600-557-SAVER
2540,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,198.55,7,FLY-644-466-557-549-SAVER
5712,7500,0.0,A5,450gsm Art Board Silk Finish,None,Single Sided,,454.4,5,FLY-562-523-511-564-SAVER
6019,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1178.89,7,FLY-664-614-612-753-SAVER
4662,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,526.16,7,FLY-460-557-473-615-SAVER
6065,7500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,90.02,5,FLY-645-577-696-648-SAVER
2139,7500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,67.69,6,FLY-611-551-613-514-SAVER
2173,7500,0.2,A7,300gsm Art Board Coated,None,Double Sided,,58.66,5,FLY-461-565-472-656-SAVER
4333,7500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,66.02,5,FLY-453-522-524-458-SAVER
6041,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,857.38,7,FLY-553-519-507-563-SAVER
2207,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,85.74,5,FLY-561-556-555-699-SAVER
4684,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,814.51,7,FLY-565-521-471-653-SAVER
2241,7500,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,31.59,5,FLY-609-553-609-462-SAVER
4360,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,208.48,7,FLY-498-608-613-451-SAVER
4299,7500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,225.62,5,FLY-615-560-513-413-SAVER
4275,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1508.98,7,FLY-573-451-469-549-SAVER
2285,7500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,141.46,5,FLY-543-472-525-562-SAVER
4250,7500,0.0,A5,300gsm Art Board Coated,None,Double Sided,,225.62,5,FLY-565-564-512-569-SAVER
5980,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,136.75,7,FLY-466-505-504-566-SAVER
2312,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,654.31,7,FLY-647-461-514-655-SAVER
4216,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,47.16,5,FLY-563-655-515-563-SAVER
4719,7500,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,30.01,5,FLY-662-658-660-553-SAVER
5972,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,329.41,7,FLY-570-661-606-507-SAVER
2320,7500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,454.4,5,FLY-564-657-573-525-SAVER
5995,7500,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,550.52,5,FLY-459-460-602-517-SAVER
2115,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,198.55,7,FLY-504-553-461-569-SAVER
2083,7500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,54.15,6,FLY-462-558-560-613-SAVER
6097,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,857.38,7,FLY-609-611-603-515-SAVER
1864,7500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Single Sided,,244.35,5,FLY-572-532-665-670-SAVER
4549,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,180.04,5,FLY-528-569-603-472-SAVER
6196,7500,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,31.59,5,FLY-661-510-586-608-SAVER
1898,7500,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,64.31,6,FLY-520-699-614-508-SAVER
4490,7500,0.0,A4,450gsm Art Board Silk Finish,None,Single Sided,,1071.71,5,FLY-571-460-563-556-SAVER
1932,7500,0.0,A6,300gsm Art Board Coated,None,Single Sided,,141.46,5,FLY-525-602-433-476-SAVER
4476,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1240.94,7,FLY-653-566-500-569-SAVER
4583,7500,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,141.46,5,FLY-605-600-601-606-SAVER
6161,7500,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,85.74,5,FLY-476-519-554-612-SAVER
1964,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,117.32,7,FLY-465-523-655-555-SAVER
4449,7500,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,36.1,6,FLY-519-612-554-521-SAVER
1981,7500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,180.04,5,FLY-554-524-511-559-SAVER
4610,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,208.48,7,FLY-506-602-563-460-SAVER
6127,7500,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,81.22,5,FLY-510-649-513-464-SAVER
2015,7500,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,49.64,5,FLY-468-610-464-468-SAVER
4415,7500,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,187.72,6,FLY-464-616-515-520-SAVER
226,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1243.19,7,FLY-504-544-460-511-SAVER
