,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Price,Turnaround,SKU
220,50,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,17.25,1,FLY-466-563-520-505-EXPRESS
221,50,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,17.86,1,FLY-559-699-613-611-EXPRESS
222,50,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,18.81,1,FLY-519-505-603-518-EXPRESS
223,50,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,27.59,2,FLY-653-525-608-523-EXPRESS
224,50,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,17.25,1,FLY-513-607-622-594-EXPRESS
225,50,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,17.86,1,FLY-699-606-565-557-EXPRESS
226,50,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,15.88,1,FLY-561-661-558-561-EXPRESS
227,50,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,21.84,1,FLY-649-568-645-610-EXPRESS
228,50,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,18.81,1,FLY-611-505-479-573-EXPRESS
229,50,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,16.39,1,FLY-515-565-509-421-EXPRESS
230,50,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,18.81,1,FLY-609-508-560-505-EXPRESS
231,50,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,15.88,1,FLY-563-655-515-563-EXPRESS
232,50,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,15.88,1,FLY-649-529-558-466-EXPRESS
233,50,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,19.86,1,FLY-702-614-473-603-EXPRESS
234,50,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,16.72,1,FLY-551-516-514-652-EXPRESS
235,50,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,16.87,1,FLY-515-526-479-512-EXPRESS
236,50,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,16.72,1,FLY-500-562-558-563-EXPRESS
237,50,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,23.83,1,FLY-645-614-556-656-EXPRESS
238,50,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,20.9,1,FLY-659-662-515-599-EXPRESS
239,50,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,20.9,1,FLY-697-609-600-557-EXPRESS
240,50,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,19.86,1,FLY-460-510-563-650-EXPRESS
241,50,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,21.84,2,FLY-559-465-507-463-EXPRESS
242,50,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,21.84,1,FLY-463-599-525-650-EXPRESS
243,50,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,22.99,2,FLY-567-666-644-514-EXPRESS
244,50,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,19.86,1,FLY-520-756-701-608-EXPRESS
245,50,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,19.86,2,FLY-520-565-521-515-EXPRESS
246,50,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,16.72,1,FLY-555-651-469-510-EXPRESS
247,50,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,17.25,1,FLY-479-705-617-562-EXPRESS
248,50,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,20.9,1,FLY-520-614-516-651-EXPRESS
249,50,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,17.86,1,FLY-548-462-573-566-EXPRESS
250,50,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,17.77,1,FLY-519-612-566-654-EXPRESS
251,50,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,15.88,1,FLY-473-615-513-661-EXPRESS
252,50,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,17.77,1,FLY-693-514-565-564-EXPRESS
253,50,0.0,A6,300gsm Art Board Coated,None,Single Sided,17.86,1,FLY-525-602-433-476-EXPRESS
254,50,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,14.64,1,FLY-659-703-572-557-EXPRESS
255,50,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,15.47,2,FLY-519-612-554-521-EXPRESS
256,50,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,19.86,1,FLY-529-515-554-610-EXPRESS
257,50,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,17.86,1,FLY-601-697-615-463-EXPRESS
258,50,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,18.28,1,FLY-558-606-515-560-EXPRESS
259,50,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,19.86,2,FLY-506-518-610-467-EXPRESS
260,50,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,20.9,2,FLY-556-604-569-542-EXPRESS
261,50,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,22.99,1,FLY-563-657-517-649-EXPRESS
262,50,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,22.99,1,FLY-610-557-699-506-EXPRESS
263,50,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,18.86,1,FLY-567-509-615-698-EXPRESS
264,50,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,22.99,2,FLY-563-563-578-564-EXPRESS
265,50,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,17.77,1,FLY-505-666-521-419-EXPRESS
266,50,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,19.86,2,FLY-520-699-614-508-EXPRESS
267,50,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,18.86,1,FLY-646-566-513-514-EXPRESS
268,50,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,16.39,1,FLY-647-603-648-602-EXPRESS
269,50,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,17.38,1,FLY-651-559-556-596-EXPRESS
270,50,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,16.72,2,FLY-596-707-472-648-EXPRESS
271,50,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,16.39,1,FLY-515-610-523-493-EXPRESS
272,50,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,16.87,1,FLY-528-569-603-472-EXPRESS
273,50,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,18.28,1,FLY-604-645-568-602-EXPRESS
274,50,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,17.25,1,FLY-510-649-513-464-EXPRESS
275,50,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,16.87,1,FLY-605-600-601-606-EXPRESS
276,50,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,16.72,1,FLY-468-610-464-468-EXPRESS
277,50,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,26.21,2,FLY-554-663-652-568-EXPRESS
278,50,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,16.39,1,FLY-476-519-554-612-EXPRESS
279,50,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,22.84,1,FLY-466-600-516-467-EXPRESS
280,50,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,18.86,1,FLY-559-569-613-566-EXPRESS
281,50,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,16.72,2,FLY-462-558-560-613-EXPRESS
282,50,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,18.86,1,FLY-508-612-611-702-EXPRESS
283,50,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,15.88,2,FLY-512-546-656-611-EXPRESS
284,50,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,46.29,1,FLY-560-656-562-519-EXPRESS
285,50,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,16.39,1,FLY-513-562-602-563-EXPRESS
286,50,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,25.08,1,FLY-620-571-561-469-EXPRESS
287,50,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,17.25,1,FLY-570-470-600-606-EXPRESS
288,50,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,15.41,1,FLY-661-510-586-608-EXPRESS
289,50,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,20.9,2,FLY-658-517-526-603-EXPRESS
290,50,0.0,A5,300gsm Art Board Coated,None,Single Sided,17.86,1,FLY-466-701-515-519-EXPRESS
291,50,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,25.81,1,FLY-565-606-600-651-EXPRESS
292,50,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,22.84,1,FLY-464-561-425-544-EXPRESS
293,50,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,21.84,2,FLY-611-506-603-654-EXPRESS
294,50,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,20.9,2,FLY-464-616-515-520-EXPRESS
295,50,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,19.86,1,FLY-658-565-525-469-EXPRESS
296,50,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,18.86,1,FLY-430-572-561-610-EXPRESS
297,50,0.0,A4,300gsm Art Board Coated,None,Single Sided,18.86,1,FLY-550-608-599-516-EXPRESS
298,50,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,19.86,2,FLY-663-694-473-564-EXPRESS
299,50,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,16.87,1,FLY-572-515-518-622-EXPRESS
300,50,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,19.86,1,FLY-458-559-606-423-EXPRESS
301,50,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,19.86,1,FLY-572-609-553-554-EXPRESS
302,50,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,18.86,1,FLY-460-464-476-563-EXPRESS
303,50,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,18.37,2,FLY-546-601-601-555-EXPRESS
304,50,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,21.84,1,FLY-508-566-562-601-EXPRESS
305,50,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,17.77,1,FLY-564-574-602-511-EXPRESS
306,50,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,20.9,2,FLY-561-511-476-552-EXPRESS
307,50,0.2,A7,300gsm Art Board Coated,None,Double Sided,17.25,1,FLY-461-565-472-656-EXPRESS
308,50,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,18.81,1,FLY-518-560-458-516-EXPRESS
309,50,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,19.86,1,FLY-555-609-514-509-EXPRESS
310,50,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,15.39,1,FLY-553-613-506-657-EXPRESS
311,50,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,16.19,1,FLY-463-599-607-559-EXPRESS
312,50,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,27.17,1,FLY-562-514-461-463-EXPRESS
313,50,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,18.81,1,FLY-527-519-549-523-EXPRESS
314,50,0.2,A3,300gsm Art Board Coated,None,Double Sided,29.26,1,FLY-612-568-659-556-EXPRESS
315,50,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,16.87,1,FLY-610-608-616-563-EXPRESS
316,50,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,17.77,1,FLY-562-706-529-476-EXPRESS
317,50,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,17.77,1,FLY-481-569-514-568-EXPRESS
318,50,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,19.86,1,FLY-506-603-615-609-EXPRESS
319,50,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,20.9,2,FLY-611-551-613-514-EXPRESS
320,50,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,19.86,2,FLY-554-615-567-604-EXPRESS
321,50,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,29.79,1,FLY-468-460-461-614-EXPRESS
322,50,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,17.77,1,FLY-521-560-563-701-EXPRESS
323,50,0.2,A7,300gsm Art Board Coated,None,Single Sided,16.39,1,FLY-655-517-515-527-EXPRESS
324,100,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,22.99,1,FLY-520-614-516-651-EXPRESS
325,100,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,29.79,1,FLY-608-603-467-564-EXPRESS
326,100,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,22.99,1,FLY-608-511-549-465-EXPRESS
327,100,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,16.87,1,FLY-515-610-523-493-EXPRESS
328,100,0.0,A5,300gsm Art Board Coated,None,Single Sided,18.86,1,FLY-466-701-515-519-EXPRESS
329,100,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,18.86,1,FLY-510-623-603-607-EXPRESS
330,100,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,20.84,2,FLY-554-615-567-604-EXPRESS
331,100,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,17.77,1,FLY-513-607-622-594-EXPRESS
332,100,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,29.79,1,FLY-565-606-600-651-EXPRESS
333,100,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,18.81,1,FLY-604-645-568-602-EXPRESS
334,100,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,18.28,1,FLY-519-612-566-654-EXPRESS
335,100,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,22.84,2,FLY-559-465-507-463-EXPRESS
336,100,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,17.77,1,FLY-405-508-523-603-EXPRESS
337,100,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,19.86,1,FLY-646-566-513-514-EXPRESS
338,100,0.0,A4,300gsm Art Board Coated,None,Single Sided,25.81,1,FLY-550-608-599-516-EXPRESS
339,100,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,16.72,1,FLY-500-562-558-563-EXPRESS
340,100,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,22.99,1,FLY-529-515-554-610-EXPRESS
341,100,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,16.87,1,FLY-614-656-453-557-EXPRESS
342,100,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,17.38,1,FLY-657-602-552-650-EXPRESS
343,100,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,21.94,2,FLY-556-604-569-542-EXPRESS
344,100,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,16.87,1,FLY-513-562-602-563-EXPRESS
345,100,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,19.86,1,FLY-699-606-565-557-EXPRESS
346,100,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,31.35,1,FLY-459-460-602-517-EXPRESS
347,100,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,22.99,1,FLY-572-609-553-554-EXPRESS
348,100,0.2,A3,300gsm Art Board Coated,None,Single Sided,39.71,1,FLY-699-516-565-577-EXPRESS
349,100,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,21.84,1,FLY-559-569-613-566-EXPRESS
350,100,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,33.44,2,FLY-535-606-521-515-EXPRESS
351,100,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,37.62,2,FLY-653-525-608-523-EXPRESS
352,100,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,21.94,2,FLY-658-517-526-603-EXPRESS
353,100,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,22.99,1,FLY-506-603-615-609-EXPRESS
354,100,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,21.94,2,FLY-611-551-613-514-EXPRESS
355,100,0.2,A3,300gsm Art Board Coated,None,Double Sided,41.8,1,FLY-612-568-659-556-EXPRESS
356,100,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,18.81,1,FLY-521-560-563-701-EXPRESS
357,100,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,31.35,1,FLY-562-514-461-463-EXPRESS
358,100,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,19.86,1,FLY-430-572-561-610-EXPRESS
359,100,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,29.79,1,FLY-464-561-425-544-EXPRESS
360,100,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,22.84,2,FLY-611-506-603-654-EXPRESS
361,100,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,17.86,1,FLY-572-515-518-622-EXPRESS
362,100,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,16.46,1,FLY-463-599-607-559-EXPRESS
363,100,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,19.86,1,FLY-548-462-573-566-EXPRESS
364,100,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,21.84,1,FLY-460-464-476-563-EXPRESS
365,100,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,24.82,1,FLY-508-566-562-601-EXPRESS
366,100,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,21.84,1,FLY-567-509-615-698-EXPRESS
367,100,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,18.81,1,FLY-505-666-521-419-EXPRESS
368,100,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,17.56,2,FLY-596-707-472-648-EXPRESS
369,100,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,19.59,2,FLY-511-520-552-520-EXPRESS
370,100,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,17.77,1,FLY-510-649-513-464-EXPRESS
371,100,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,16.72,1,FLY-468-610-464-468-EXPRESS
372,100,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,16.87,1,FLY-476-519-554-612-EXPRESS
373,100,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,35.74,2,FLY-554-663-652-568-EXPRESS
374,100,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,17.56,2,FLY-462-558-560-613-EXPRESS
375,100,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,18.81,1,FLY-564-574-602-511-EXPRESS
376,100,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,16.68,2,FLY-512-546-656-611-EXPRESS
377,100,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,15.68,1,FLY-661-510-586-608-EXPRESS
378,100,0.0,A6,300gsm Art Board Coated,None,Single Sided,18.86,1,FLY-525-602-433-476-EXPRESS
379,100,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,14.89,1,FLY-659-703-572-557-EXPRESS
380,100,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,19.86,1,FLY-601-697-615-463-EXPRESS
381,100,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,20.84,2,FLY-520-699-614-508-EXPRESS
382,100,0.2,A7,300gsm Art Board Coated,None,Double Sided,17.77,1,FLY-461-565-472-656-EXPRESS
383,100,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,26.12,1,FLY-563-657-517-649-EXPRESS
384,100,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,31.35,1,FLY-419-553-522-705-EXPRESS
385,100,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,16.72,1,FLY-551-516-514-652-EXPRESS
386,100,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,17.86,1,FLY-515-526-479-512-EXPRESS
387,100,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,31.35,1,FLY-659-662-515-599-EXPRESS
388,100,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,31.35,1,FLY-697-609-600-557-EXPRESS
389,100,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,21.84,1,FLY-460-510-563-650-EXPRESS
390,100,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,17.77,1,FLY-479-705-617-562-EXPRESS
391,100,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,15.88,1,FLY-561-661-558-561-EXPRESS
392,100,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,31.77,2,FLY-606-563-558-465-EXPRESS
393,100,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,16.46,1,FLY-510-660-562-561-EXPRESS
394,100,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,29.26,1,FLY-559-497-514-462-EXPRESS
395,100,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,43.89,1,FLY-600-652-559-418-EXPRESS
396,100,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,17.86,1,FLY-543-472-525-562-EXPRESS
397,100,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,15.63,1,FLY-619-694-464-473-EXPRESS
398,100,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,17.77,1,FLY-466-563-520-505-EXPRESS
399,100,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,17.77,1,FLY-606-700-564-563-EXPRESS
400,100,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,19.86,1,FLY-559-699-613-611-EXPRESS
401,100,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,18.86,1,FLY-698-715-508-600-EXPRESS
402,100,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,20.9,1,FLY-527-519-549-523-EXPRESS
403,100,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,20.9,1,FLY-609-508-560-505-EXPRESS
404,100,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,15.68,1,FLY-609-553-609-462-EXPRESS
405,100,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,43.89,1,FLY-651-559-558-560-EXPRESS
406,100,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,17.77,1,FLY-548-601-610-618-EXPRESS
407,100,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,16.68,2,FLY-569-513-607-564-EXPRESS
408,100,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,16.68,2,FLY-704-461-567-565-EXPRESS
409,100,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,17.86,1,FLY-645-577-696-648-EXPRESS
410,100,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,14.89,2,FLY-665-709-560-606-EXPRESS
411,100,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,19.23,2,FLY-512-552-606-524-EXPRESS
412,100,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,24.82,1,FLY-649-568-645-610-EXPRESS
413,100,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,16.87,1,FLY-561-556-555-699-EXPRESS
414,100,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,18.27,2,FLY-498-661-556-469-EXPRESS
415,100,0.0,A4,300gsm Art Board Coated,None,Double Sided,27.17,1,FLY-515-606-707-604-EXPRESS
416,100,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,16.72,1,FLY-427-575-563-517-EXPRESS
417,100,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,21.84,1,FLY-470-519-612-518-EXPRESS
418,100,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,18.27,2,FLY-520-556-554-566-EXPRESS
419,100,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,15.88,1,FLY-512-620-573-470-EXPRESS
420,100,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,22.99,1,FLY-507-621-528-659-EXPRESS
421,100,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,15.88,1,FLY-649-529-558-466-EXPRESS
422,100,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,19.86,1,FLY-519-505-603-518-EXPRESS
423,100,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,18.28,1,FLY-693-514-565-564-EXPRESS
424,100,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,15.68,2,FLY-519-612-554-521-EXPRESS
425,100,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,20.9,1,FLY-518-560-458-516-EXPRESS
426,100,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,27.8,1,FLY-645-614-556-656-EXPRESS
427,100,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,47.02,2,FLY-462-603-607-656-EXPRESS
428,100,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,21.84,1,FLY-610-562-605-516-EXPRESS
429,100,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,17.86,1,FLY-610-608-616-563-EXPRESS
430,100,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,31.77,2,FLY-601-607-609-608-EXPRESS
