,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceStandard,Production Days Standard,Standard Sku
2727,5000,0.0,A6,300gsm Art Board Coated,None,Double Sided,,95.0,3,FLY-616-510-520-657-STANDARD
2728,5000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,342.95,3,FLY-508-612-611-702-STANDARD
2729,5000,0.0,A5,300gsm Art Board Coated,None,Single Sided,,135.38,3,FLY-466-701-515-519-STANDARD
2730,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,45.12,3,FLY-513-562-602-563-STANDARD
2732,5000,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,133.0,3,FLY-481-569-514-568-STANDARD
2734,5000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,230.14,3,FLY-702-614-473-603-STANDARD
2737,5000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,135.38,3,FLY-510-623-603-607-STANDARD
2738,5000,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,49.64,3,FLY-473-615-513-661-STANDARD
2739,5000,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,266.0,4,FLY-653-525-608-523-STANDARD
2740,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,153.42,3,FLY-559-699-613-611-STANDARD
2741,5000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,161.5,4,FLY-516-600-653-599-STANDARD
2743,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,248.19,3,FLY-470-519-612-518-STANDARD
2748,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,34.2,3,FLY-551-516-514-652-STANDARD
2749,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,32.49,3,FLY-512-620-573-470-STANDARD
2750,5000,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,52.25,3,FLY-555-651-469-510-STANDARD
2751,5000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,631.75,3,FLY-514-561-525-612-STANDARD
2752,5000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,1016.5,3,FLY-564-562-463-610-STANDARD
2753,5000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,166.96,3,FLY-610-562-605-516-STANDARD
2754,5000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,90.25,3,FLY-698-715-508-600-STANDARD
2755,5000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,126.35,3,FLY-515-526-479-512-STANDARD
2756,5000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,161.5,3,FLY-611-505-479-573-STANDARD
2757,5000,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,242.25,3,FLY-697-609-600-557-STANDARD
2758,5000,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,28.88,3,FLY-553-613-506-657-STANDARD
2759,5000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,47.5,3,FLY-466-563-520-505-STANDARD
2760,5000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,30.4,3,FLY-510-660-562-561-STANDARD
2761,5000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,34.2,4,FLY-696-612-513-616-STANDARD
2763,5000,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,153.42,3,FLY-699-606-565-557-STANDARD
2764,5000,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,64.6,4,FLY-605-653-555-522-STANDARD
2768,5000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,142.5,3,FLY-615-560-513-413-STANDARD
2771,5000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,40.61,3,FLY-453-522-524-458-STANDARD
2772,5000,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,95.0,3,FLY-562-706-529-476-STANDARD
2773,5000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,58.9,3,FLY-558-606-515-560-STANDARD
2776,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,45.12,3,FLY-647-603-648-602-STANDARD
2777,5000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,42.75,3,FLY-693-514-565-564-STANDARD
2779,5000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,129.2,4,FLY-464-616-515-520-STANDARD
2782,5000,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,22.8,4,FLY-519-612-554-521-STANDARD
2784,5000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,90.25,3,FLY-605-600-601-606-STANDARD
2786,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,161.5,3,FLY-518-560-458-516-STANDARD
2787,5000,0.0,A4,450gsm Art Board Silk Finish,None,Single Sided,,767.12,3,FLY-571-460-563-556-STANDARD
2789,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,126.35,3,FLY-528-569-603-472-STANDARD
2790,5000,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,965.68,3,FLY-657-470-506-653-STANDARD
2793,5000,0.0,A5,300gsm Art Board Coated,None,Double Sided,,142.5,3,FLY-565-564-512-569-STANDARD
2794,5000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,114.0,3,FLY-520-756-701-608-STANDARD
2797,5000,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,230.14,3,FLY-458-559-606-423-STANDARD
2798,5000,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,161.5,3,FLY-523-616-570-604-STANDARD
2801,5000,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,494.0,3,FLY-475-700-701-515-STANDARD
2802,5000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,153.42,4,FLY-601-607-609-608-STANDARD
2803,5000,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,45.12,3,FLY-515-565-509-421-STANDARD
2804,5000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,361.0,3,FLY-555-609-514-509-STANDARD
2805,5000,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,122.74,4,FLY-520-565-521-515-STANDARD
2807,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,248.19,3,FLY-506-554-607-507-STANDARD
2811,5000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,767.12,3,FLY-451-609-656-609-STANDARD
2812,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,126.35,3,FLY-610-608-616-563-STANDARD
2813,5000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,469.3,3,FLY-463-599-525-650-STANDARD
2814,5000,0.0,A4,450gsm Art Board Silk Finish,None,Double Sided,,807.5,3,FLY-558-557-507-607-STANDARD
2816,5000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,40.61,4,FLY-663-694-473-564-STANDARD
2817,5000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,20.76,3,FLY-662-658-660-553-STANDARD
2818,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,32.49,3,FLY-563-655-515-563-STANDARD
2820,5000,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,469.3,3,FLY-601-547-654-469-STANDARD
2822,5000,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,21.66,4,FLY-665-709-560-606-STANDARD
2823,5000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,494.0,3,FLY-559-497-514-462-STANDARD
2824,5000,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,32.49,4,FLY-512-546-656-611-STANDARD
2825,5000,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,28.5,4,FLY-511-520-552-520-STANDARD
2827,5000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,34.2,3,FLY-500-562-558-563-STANDARD
2828,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,153.42,3,FLY-548-462-573-566-STANDARD
2829,5000,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,252.7,4,FLY-554-663-652-568-STANDARD
2830,5000,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,20.76,3,FLY-659-703-572-557-STANDARD
2831,5000,0.0,A4,300gsm Art Board Coated,None,Single Sided,,342.95,3,FLY-550-608-599-516-STANDARD
2834,5000,0.2,A3,300gsm Art Board Coated,None,Single Sided,,595.65,3,FLY-699-516-565-577-STANDARD
2836,5000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,108.3,3,FLY-646-566-513-514-STANDARD
2837,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,47.5,3,FLY-570-470-600-606-STANDARD
2844,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,34.2,3,FLY-427-575-563-517-STANDARD
2848,5000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,175.75,3,FLY-608-511-549-465-STANDARD
2850,5000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,32.49,4,FLY-704-461-567-565-STANDARD
2851,5000,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,153.42,4,FLY-606-563-558-465-STANDARD
2853,5000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,112.81,3,FLY-430-572-561-610-STANDARD
2855,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,261.25,3,FLY-572-609-553-554-STANDARD
2860,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,80.75,3,FLY-513-607-622-594-STANDARD
2861,5000,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,140.79,3,FLY-569-565-651-515-STANDARD
2863,5000,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,76.71,3,FLY-608-704-510-564-STANDARD
2864,5000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,807.5,3,FLY-503-564-517-557-STANDARD
2865,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,133.0,3,FLY-505-666-521-419-STANDARD
2866,5000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,57.0,4,FLY-658-517-526-603-STANDARD
2867,5000,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,370.02,3,FLY-466-600-516-467-STANDARD
2868,5000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,54.15,4,FLY-554-615-567-604-STANDARD
2869,5000,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,248.19,3,FLY-559-569-613-566-STANDARD
2870,5000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,76.71,4,FLY-611-506-603-654-STANDARD
2871,5000,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,28.88,3,FLY-619-694-464-473-STANDARD
2873,5000,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,370.02,3,FLY-464-561-425-544-STANDARD
2874,5000,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,248.19,3,FLY-460-464-476-563-STANDARD
2875,5000,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,161.5,3,FLY-527-519-549-523-STANDARD
2877,5000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,148.2,3,FLY-507-564-557-478-STANDARD
2878,5000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,95.0,3,FLY-509-515-644-514-STANDARD
2879,5000,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,30.4,3,FLY-463-599-607-559-STANDARD
2880,5000,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,175.75,3,FLY-658-565-525-469-STANDARD
2881,5000,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,61.37,4,FLY-498-661-556-469-STANDARD
2882,5000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,58.9,3,FLY-604-645-568-602-STANDARD
2883,5000,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,27.08,4,FLY-546-601-601-555-STANDARD
2885,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,80.75,3,FLY-405-508-523-603-STANDARD
2888,5000,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,153.42,3,FLY-601-697-615-463-STANDARD
2889,5000,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,80.75,3,FLY-522-557-558-563-STANDARD
2890,5000,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,42.75,4,FLY-556-604-569-542-STANDARD
2891,5000,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,304.0,3,FLY-456-604-652-609-STANDARD
2893,7500,0.2,A3,300gsm Art Board Coated,None,Single Sided,,884.45,3,FLY-699-516-565-577-STANDARD
2894,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,189.52,3,FLY-610-608-616-563-STANDARD
2895,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,85.5,3,FLY-570-470-600-606-STANDARD
2896,7500,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,156.75,3,FLY-562-706-529-476-STANDARD
2898,7500,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,218.5,3,FLY-527-519-549-523-STANDARD
2899,7500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,99.75,3,FLY-558-606-515-560-STANDARD
2901,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,81.22,3,FLY-647-603-648-602-STANDARD
2902,7500,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,95.0,3,FLY-606-700-564-563-STANDARD
2903,7500,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,137.75,3,FLY-522-557-558-563-STANDARD
2904,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,95.0,3,FLY-405-508-523-603-STANDARD
2905,7500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,313.5,3,FLY-608-511-549-465-STANDARD
2906,7500,0.0,A4,450gsm Art Board Silk Finish,None,Double Sided,,1187.5,3,FLY-558-557-507-607-STANDARD
2908,7500,0.2,A3,300gsm Art Board Coated,None,Double Sided,,931.0,3,FLY-612-568-659-556-STANDARD
2909,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,365.75,3,FLY-506-603-615-609-STANDARD
2912,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,199.5,3,FLY-521-560-563-701-STANDARD
2914,7500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,67.69,4,FLY-663-694-473-564-STANDARD
2915,7500,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,49.64,3,FLY-561-661-558-561-STANDARD
2916,7500,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,3,FLY-463-599-607-559-STANDARD
2918,7500,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,189.52,3,FLY-572-515-518-622-STANDARD
2919,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,95.0,3,FLY-513-607-622-594-STANDARD
2920,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,218.5,3,FLY-518-560-458-516-STANDARD
2921,7500,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,1007.0,3,FLY-600-652-559-418-STANDARD
2922,7500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,52.25,3,FLY-500-562-558-563-STANDARD
2923,7500,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,49.64,3,FLY-619-694-464-473-STANDARD
2927,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,156.75,3,FLY-519-505-603-518-STANDARD
2928,7500,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,361.0,3,FLY-659-662-515-599-STANDARD
2930,7500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,99.64,4,FLY-520-556-554-566-STANDARD
2932,7500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,104.88,4,FLY-605-653-555-522-STANDARD
2933,7500,0.0,A4,300gsm Art Board Coated,None,Double Sided,,437.0,3,FLY-515-606-707-604-STANDARD
2934,7500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,57.0,4,FLY-696-612-513-616-STANDARD
2935,7500,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,71.25,4,FLY-556-604-569-542-STANDARD
2938,7500,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,550.52,3,FLY-466-600-516-467-STANDARD
2939,7500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,199.5,3,FLY-513-464-462-503-STANDARD
2940,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,218.5,3,FLY-609-508-560-505-STANDARD
2943,7500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,956.65,3,FLY-514-561-525-612-STANDARD
2944,7500,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,90.25,3,FLY-555-651-469-510-STANDARD
2945,7500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,99.75,3,FLY-604-645-568-602-STANDARD
2946,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,247.0,4,FLY-535-606-521-515-STANDARD
2950,7500,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,313.5,3,FLY-658-565-525-469-STANDARD
2952,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,365.75,3,FLY-507-621-528-659-STANDARD
2953,7500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,297.82,3,FLY-610-562-605-516-STANDARD
2954,7500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,70.76,4,FLY-569-513-607-564-STANDARD
2955,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,347.46,3,FLY-559-569-613-566-STANDARD
2956,7500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,175.99,3,FLY-646-566-513-514-STANDARD
2959,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,437.0,3,FLY-555-609-514-509-STANDARD
2962,7500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,579.5,3,FLY-419-553-522-705-STANDARD
2963,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,365.75,3,FLY-572-609-553-554-STANDARD
2964,7500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,270.75,3,FLY-523-616-570-604-STANDARD
2967,7500,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,640.78,3,FLY-601-547-654-469-STANDARD
2968,7500,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,342.95,3,FLY-702-614-473-603-STANDARD
2970,7500,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,199.5,3,FLY-564-574-602-511-STANDARD
2971,7500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,503.5,3,FLY-655-551-658-522-STANDARD
2976,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,85.5,3,FLY-479-705-617-562-STANDARD
2977,7500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,104.88,4,FLY-512-552-606-524-STANDARD
2981,7500,0.0,A4,300gsm Art Board Coated,None,Single Sided,,415.15,3,FLY-550-608-599-516-STANDARD
2982,7500,0.0,A6,300gsm Art Board Coated,None,Double Sided,,156.75,3,FLY-616-510-520-657-STANDARD
2983,7500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,225.62,3,FLY-510-623-603-607-STANDARD
2986,7500,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,1444.0,3,FLY-657-470-506-653-STANDARD
2987,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,47.5,4,FLY-511-520-552-520-STANDARD
2988,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,199.5,3,FLY-481-569-514-568-STANDARD
2989,7500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,156.75,3,FLY-509-515-644-514-STANDARD
2990,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,207.58,3,FLY-548-462-573-566-STANDARD
2992,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,88.44,4,FLY-554-615-567-604-STANDARD
2993,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,45.12,4,FLY-546-601-601-555-STANDARD
2994,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,81.22,3,FLY-513-562-602-563-STANDARD
2996,7500,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,130.86,3,FLY-608-704-510-564-STANDARD
2997,7500,0.0,A5,300gsm Art Board Coated,None,Single Sided,,225.62,3,FLY-466-701-515-519-STANDARD
3003,7500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,674.5,3,FLY-559-497-514-462-STANDARD
3005,7500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,189.52,3,FLY-569-565-651-515-STANDARD
3007,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,365.75,3,FLY-529-515-554-610-STANDARD
3009,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,234.65,4,FLY-606-563-558-465-STANDARD
3010,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,415.15,3,FLY-508-612-611-702-STANDARD
3012,7500,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,49.64,3,FLY-553-613-506-657-STANDARD
3014,7500,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,95.0,3,FLY-548-601-610-618-STANDARD
3015,7500,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,49.64,3,FLY-649-529-558-466-STANDARD
3016,7500,0.2,A7,300gsm Art Board Coated,None,Single Sided,,58.66,3,FLY-655-517-515-527-STANDARD
3018,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,234.65,4,FLY-601-607-609-608-STANDARD
3019,7500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,674.5,3,FLY-475-700-701-515-STANDARD
3020,7500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,197.6,4,FLY-561-511-476-552-STANDARD
3024,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,342.95,3,FLY-458-559-606-423-STANDARD
3027,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,131.1,4,FLY-563-563-578-564-STANDARD
3029,7500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,85.74,3,FLY-473-615-513-661-STANDARD
3034,7500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,496.38,4,FLY-689-461-464-565-STANDARD
3037,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,90.25,3,FLY-614-656-453-557-STANDARD
3039,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,52.25,3,FLY-427-575-563-517-STANDARD
3041,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,199.5,3,FLY-505-666-521-419-STANDARD
3042,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,189.52,3,FLY-515-526-479-512-STANDARD
3043,7500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,207.58,3,FLY-601-697-615-463-STANDARD
3044,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,148.91,3,FLY-698-715-508-600-STANDARD
3045,7500,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,503.5,3,FLY-456-604-652-609-STANDARD
3046,7500,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,1520.0,3,FLY-564-562-463-610-STANDARD
3047,7500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,550.52,3,FLY-464-561-425-544-STANDARD
3048,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,93.1,4,FLY-658-517-526-603-STANDARD
3051,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,218.5,3,FLY-611-505-479-573-STANDARD
3052,7500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,124.54,4,FLY-611-506-603-654-STANDARD
